1861,,CD75,27,17,,,,,,BEQ,LCD8E,*IGNORE IT IF lT IS A NULL
1862,,CD77,91,01,,,,,,CMPA,CHARAC,=
1863,,CD79,27,1D,,,,,,BEQ,LCD98,=CHECK TO SEE IF THE INPUT CHARACTER MATCHES
1864,,CD7B,34,04,,,,,,PSHS,B,"=EITHER ACCB OR CHARAC AND IF IT DOES, THEN"
1865,,CD7D,A1,E0,,,,,,CMPA,",S+",=BRANCH TO CHECK FOR ITEM SEPARATOR OR
1866,,CD7F,27,17,,,,,,BEQ,LCD98,=TERMINATOR SEQUENCE AND EXIT ROUTINE
1867,,CD81,A7,80,,,,,LCD81,STA,",X+",STORE NEW CHARACTER IN BUFFER
1868,,CD83,8C,03,D6,,,,,CMPX,#LINBUF+LBUFMX,END OF INPUT BUFFER
1869,,CD86,26,06,,,,,,BNE,LCD8E,NO
1870,,CD88,8D,46,,,,,,BSR,LCDD0,GET A CHARACTER FROM CONSOLE IN
1871,,CD8A,26,06,,,,,,BNE,LCD92,EXIT ROUTINE IF BUFFER EMPTY
1872,,CD8C,20,1E,,,,,,BRA,LCDAC,CHECK FOR CR OR CR/LF AND EXIT ROUTINE
1873,,,,,,,,,,,,
1874,,CD8E,8D,40,,,,,LCD8E,BSR,LCDD0,GET A CHARACTER FROM CONSOLE IN
1875,,CD90,27,CD,,,,,,BEQ,LCD5F,BRANCH IF BUFFER NOT EMPTY
1876,,CD92,6F,84,,,,,LCD92,CLR,",X",PUT A ZERO AT END OF BUFFER WHEN DONE
1877,,CD94,8E,02,DC,,,,,LDX,#LINBUF,POINT (X) TO LINBUF - RESET POINTER
1878,,CD97,39,,,,,,LCD97,RTS,,
1879,,,,,,,,,,,,
1880,,,,,,,,,* CHECK FOR ITEM SEPARATOR OR TERMINATOR AND EXIT THE INPUT ROUTINE,,,
1881,,CD98,81,22,,,,,LCD98,CMPA,"#'""'",QUOTE?
1882,,CD9A,27,04,,,,,,BEQ,LCDA0,YES
1883,,CD9C,81,20,,,,,,CMPA,#SPACE,SPACE?
1884,,CD9E,26,F2,,,,,,BNE,LCD92,NO - EXIT ROUTINE
1885,,CDA0,8D,2E,,,,,,BSR,LCDD0,GET A CHARACTER FROM CONSOLE IN
1886,,CDA2,26,EE,,,,,,BNE,LCD92,EXIT ROUTINE IF BUFFER EMPTY
1887,,CDA4,81,20,,,,,,CMPA,#SPACE,SPACE?
1888,,CDA6,27,F8,,,,,,BEQ,LCDA0,YES - GET ANOTHER CHARACTER
1889,,CDA8,81,2C,,,,,,CMPA,"#','",COMMA (ITEM SEPARATOR)?
1890,,CDAA,27,E6,,,,,,BEQ,LCD92,YES - EXIT ROUTINE
1891,,CDAC,81,0D,,,,,LCDAC,CMPA,#CR,CARRIAGE RETURN?
1892,,CDAE,26,08,,,,,,BNE,LCDB8,NO
1893,,CDB0,8D,1E,,,,,,BSR,LCDD0,GET A CHARACTER FROM CONSOLE IN
1894,,CDB2,26,DE,,,,,,BNE,LCD92,EXIT ROUTINE IF BUFFER EMPTY
1895,,CDB4,81,0A,,,,,,CMPA,#LF,"LINE FEED? TREAT CR,LF AS A CR"
1896,,CDB6,27,DA,,,,,,BEQ,LCD92,YES - EXIT ROUTINE
1897,,CDB8,8D,1C,,,,,LCDB8,BSR,LCDD6,BACK UP PTR INPUT POINTER ONE
1898,,CDBA,20,D6,,,,,,BRA,LCD92,EXIT ROUTINE
1899,,,,,,,,,,,,
1900,,CDBC,8D,12,,,,,LCDBC,BSR,LCDD0,GET A CHAR FROM INPUT BUFFER - RETURN IN ACCA
1901,,CDBE,27,15,,,,,,BEQ,LCDD5,RETURN IF BUFFER NOT EMPTY
1902,,CDC0,BD,C7,44,,,,,JSR,LC744,POINT X TO START OF FILE BUFFER
1903,,CDC3,E6,00,,,,,,LDB,"FCBTYP,X",GET FILE TYPE
1904,,CDC5,C1,40,,,,,,CMPB,#RANFIL,IS IT RANDOM FILE TYPE?
1905,,CDC7,10,26,F5,87,,,,LBNE,LC352,'INPUT PAST END OF FILE’ ERROR IF NOT RANDOM
1906,,CDCB,C6,4A,,,,,LCDCB,LDB,#2*37,'WRITE/INPUT PAST END OF RECORD’ ERROR IF RANDOM
1907,,CDCD,7E,AC,46,,,,,JMP,LAC46,JUMP TO THE ERROR HANDLER
1908,,,,,,,,,,,,
1909,,CDD0,BD,A1,76,,,,LCDD0,JSR,LA176,GET A CHAR FROM INPUT BUFFER
1910,,CDD3,0D,70,,,,,,TST,CINBFL,SET FLAGS ACCORDING TO CONSOLE INPUT FLAG
1911,,CDD5,39,,,,,,LCDD5,RTS,,
1912,,,,,,,,,,,,
1913,,,,,,,,,* MOVE THE INPUT POINTER BACK ONE (DISK FILE),,,
1914,,CDD6,34,14,,,,,LCDD6,PSHS,"X,B",SAVE REGISTERS ON STACK
1915,,CDD8,BD,C7,44,,,,,JSR,LC744,POINT X TO PROPER FCB
1916,,CDDB,E6,00,,,,,,LDB,"FCBTYP,X",GET FILE TYPE OF THIS FCB
1917,,CDDD,C1,40,,,,,,CMPB,#RANFIL,IS IT A RANDOM FILE?
1918,,CDDF,26,0B,,,,,,BNE,LCDEC,BRANCH IF NOT A RANDOM FILE
1919,,CDE1,EC,88,15,,,,,LDD,"FCBGET,X","*GRAB THE RANDOM FILE 'GET' POINTER,"
1920,,CDE4,83,00,01,,,,,SUBD,#$0001,*MOVE IT BACK ONE AND RESTORE IT
1921,,CDE7,ED,88,15,,,,,STD,"FCBGET,X",*
1922,,CDEA,35,94,,,,,,PULS,"B,X,PC",RESTORE REGISTERS AND RETURN
1923,,CDEC,A7,88,11,,,,LCDEC,STA,"FCBCDT,X",SAVE THE CHARACTER IN THE CACHE
1924,,CDEF,63,88,10,,,,,COM,"FCBCFL,X",SET THE CACHE FLAG TO $FF - DATA IN CACHE
1925,,CDF2,35,94,,,,,,PULS,"B,X,PC",RESTORE REGISTERS AND RETURN
1926,,,,,,,,,,,,
1927,,,,,,,,,* CVN COMMAND,,,
1928,,CDF4,BD,B6,54,,,,CVN,JSR,LB654,GET LENGTH AND ADDRESS OF STRING
1929,,CDF7,C1,05,,,,,,CMPB,#$05,FIVE BYTES IN A FLOATING POINT NUMBER
1930,,CDF9,10,25,E6,4D,,,,LBCS,LB44A,'FC' ERROR IF <> 5 BYTES
1931,,CDFD,0F,06,,,,,,CLR,VALTYP,SET VARIABLE TYPE TO NUMERIC
1932,,CDFF,7E,BC,14,,,,,JMP,LBC14,COPY A PACKED FP NUMBER FROM (X) TO FPA0
1933,,,,,,,,,,,,
1934,,,,,,,,,* MKN$ COMMAND,,,
1935,,CE02,BD,B1,43,,,,MKN,JSR,LB143,'TM' ERROR IF VALTYP=STRING
1936,,CE05,C6,05,,,,,,LDB,#$05,FIVE BYTES IN A FLOATING POINT NUMBER
1937,,CE07,BD,B5,0F,,,,,JSR,LB50F,RESERVE FIVE BYTES IN STRING SPACE
1938,,CE0A,BD,BC,35,,,,,JSR,LBC35,PACK FPA0 AND STORE IT IN STRING SPACE
1939,,CE0D,7E,B6,9B,,,,,JMP,LB69B,SAVE STRING DESCRIPTOR ON STRING STACK
1940,,,,,,,,,,,,
1941,,,,,,,,,* LOC COMMAND,,,
1942,,CE10,8D,07,,,,,LOC,BSR,LCE19,POINT X TO FILE BUFFER
1943,,CE12,EC,07,,,,,,LDD,"FCBREC,X",GET RECORD NUMBER (RANDOM FILE) OR SECTOR CTR (SEQUENTIAL)
1944,,CE14,DD,52,,,,,LCE14,STD,FPA0+2,*SAVE ACCD IN BOTTOM 2 BYTES OF FPA0 AND
1945,,CE16,7E,88,0E,,,,,JMP,L880E,*CONVERT TO FLOATING POINT NUMBER
1946,,,,,,,,,,,,
1947,,,,,,,,,"* STRIP A DEVICE NUMBER FROM A BASIC STATEMENT, SET PRINT",,,
1948,,,,,,,,,* PARAMETERS ACCORDING TO IT - ERROR IF FILE NOT,,,
1949,,,,,,,,,* OPEN. RETURN WITH (X) POINTING TO THAT FILE'S FCB,,,
1950,,CE19,96,6F,,,,,LCE19,LDA,DEVNUM,* GET CURRENT DEVICE NUMBER AND
1951,,CE1B,34,02,,,,,,PSHS,A,* SAVE IT ON THE STACK
1952,,CE1D,BD,B1,43,,,,,JSR,LB143,'TM' ERROR IF VALTYP=STRING
1953,,CE20,BD,A5,AE,,,,,JSR,LA5AE,CHECK FOR VALID DEVICE NUMBER/SET PRINT PARAMETERS
1954,,CE23,0D,6F,,,,,,TST,DEVNUM,* CHECK DEVICE NUMBER
1955,,CE25,10,2F,E6,21,,,,LBLE,LB44A,* BRANCH IF NOT DISK FILE 'ILLEGAL FUNCTION CALL'
1956,,CE29,BD,C7,44,,,,,JSR,LC744,POINT (X) TO FILE BUFFER
1957,,CE2C,35,02,,,,,,PULS,A,* GET OLD DEVICE NUMBER OFF OF THE STACK AND
1958,,CE2E,97,6F,,,,,,STA,DEVNUM,* SAVE IT AS DEVICE NUMBER
1959,,CE30,6D,00,,,,,,TST,"FCBTYP,X",IS FILE OPEN?
1960,,CE32,10,27,D5,C5,,,,LBEQ,LA3FB,'FILE NOT OPEN' ERROR IF NOT OPEN
1961,,CE36,39,,,,,,,RTS,,
1962,,,,,,,,,,,,
1963,,,,,,,,,* LOF,,,
1964,,CE37,8D,E0,,,,,LOF,BSR,LCE19,POINT X TO FILE BUFFER
1965,,CE39,A6,01,,,,,,LDA,"FCBDRV,X",* GET DRIVE NUMBER AND SAVE IT
1966,,CE3B,97,EB,,,,,,STA,DCDRV,* IN DSKCON VARIABLE
1967,,CE3D,E6,02,,,,,,LDB,"FCBFGR,X",GET FIRST GRANULE OF FILE
1968,,CE3F,34,10,,,,,,PSHS,X,SAVE FCB POINTER ON STACK
1969,,CE41,BD,CD,1E,,,,,JSR,LCD1E,FIND TOTAL NUMBER OF GRANULES IN THIS FILE
1970,,CE44,4A,,,,,,,DECA,,SUBTRACT THE LAST GRANULE IN THE FILE
1971,,CE45,C4,3F,,,,,,ANDB,#$3F,GET NUMBER OF SECTORS USED IN LAST GRANULE
1972,,CE47,34,04,,,,,,PSHS,B,SAVE NUMBER OF SECTORS IN LAST GRANULE ON STACK
1973,,CE49,1F,89,,,,,,TFR,"A,B",* CONVERT ACCA TO POSITIVE
1974,,CE4B,4F,,,,,,,CLRA,,* 2 BYTE VALUE IN ACCD
1975,,CE4C,BD,C7,79,,,,,JSR,LC779,MULT NUMBER OF FULL GRANULES BY 9
1976,,CE4F,EB,E0,,,,,,ADDB,",S+",ADD NUMBER SECTORS IN LAST TRACK
1977,,CE51,89,00,,,,,,ADCA,#$00,PROPAGATE CARRY TO MS BYTE OF ACCD
1978,,CE53,35,10,,,,,,PULS,X,GET FCB POINTER BACK
1979,,CE55,34,02,,,,,,PSHS,A,SAVE ACCA ON STACK
1980,,CE57,A6,00,,,,,,LDA,"FCBTYP,X",* GET FILE TYPE OF THIS FCB AND
1981,,CE59,81,40,,,,,,CMPA,#RANFIL,* CHECK TO SEE IF IT'S A RANDOM FILE
1982,,CE5B,35,02,,,,,,PULS,A,RESTORE ACCA
1983,,CE5D,26,B5,,,,,,BNE,LCE14,"IF NOT A RANDOM FILE, THEN THE TOTAL NUMBER OF SECTORS IN THE FILE"
1984,,,,,,,,,*,,,IS THE LENGTH OF THE FILE
1985,,,,,,,,,,,,
1986,,,,,,,,,* CALCULATE LOF FOR A RANDOM FILE - THE LENGTH OF A RANDOM FILE IS THE,,,
1987,,,,,,,,,* NUMBER OF RECORDS IN THE FILE.,,,
1988,,CE5F,34,10,,,,,,PSHS,X,SAVE FCB POINTER ON STACK
1989,,CE61,93,8A,,,,,,SUBD,ZERO,SUBTRACT ZERO FROM ACCD (NUMBER OF SECTORS)
1990,,CE63,27,03,,,,,,BEQ,LCE68,BRANCH IF ZERO SECTORS
1991,,CE65,83,00,01,,,,,SUBD,#$0001,SUBTRACT ONE SECTOR - THE LAST SECTOR MAY NOT BE IOOZ USED
1992,,CE68,8D,AA,,,,,LCE68,BSR,LCE14,PUT ACCD INTO FPA0
1993,,CE6A,D6,4F,,,,,,LDB,FP0EXP,GET EXPONENT OF FPA0
1994,,CE6C,27,04,,,,,,BEQ,LCE72,BRANCH IF FPA0 = 0
1995,,CE6E,CB,08,,,,,,ADDB,#$08,* ADD 8 TO EXPONENT (MULTIPLY FPA0 BY
1996,,CE70,D7,4F,,,,,,STB,FP0EXP,* 256 BYTES/SECTOR) AND SAVE NEW EXPONENT
1997,,CE72,BD,BC,5F,,,,LCE72,JSR,LBC5F,SAVE NUMBER OF BYTES IN FULL SECTORS IN FPA1
1998,,CE75,AE,E4,,,,,,LDX,",S",POINT X TO FCB
1999,,CE77,EC,88,13,,,,,LDD,"FCBLST,X",GET NUMBER OF BYTES IN LAST SECTOR
2000,,CE7A,84,7F,,,,,,ANDA,#$7F,MASK OFF THE PRE-SAVED BYTE
2001,,CE7C,8D,96,,,,,,BSR,LCE14,PUT NUMBER BYTES IN LAST SECTOR INTO FPA0
2002,,CE7E,0F,62,,,,,,CLR,RESSGN,FORCE SUM SIGN = POSITIVE
2003,,CE80,96,5C,,,,,,LDA,FP1EXP,* GET EXPONENTS OF FPA0 AND
2004,,CE82,D6,4F,,,,,,LDB,FP0EXP,* FPA1 PRIOR TO ADDITION
2005,,CE84,BD,B9,C5,,,,,JSR,LB9C5,ADD NUMBER BYTES IN LAST SECTOR TO NUMBER OF
2006,,,,,,,,,,,,BYTES IN FULL SECTORS
2007,,CE87,BD,BC,5F,,,,,JSR,LBC5F,SAVE TOTAL NUMBER OF BYTES IN FPA1
2008,,CE8A,35,10,,,,,,PULS,X,POINT X TO FCB
2009,,CE8C,EC,09,,,,,,LDD,"FCBRLN,X",* GET RECORD LENGTH
2010,,CE8E,8D,84,,,,,,BSR,LCE14,* PUT IT INTO FPA0
2011,,CE90,0F,62,,,,,,CLR,RESSGN,FORCE QUOTIENT SIGN = POSITIVE
2012,,CE92,96,5C,,,,,,LDA,FP1EXP,* GET EXPONENTS OF FPA0 AND
2013,,CE94,D6,4F,,,,,,LDB,FP0EXP,* FPA1 PRIOR TO DIVISION
2014,,CE96,BD,BB,91,,,,,JSR,LBB91,DIVIDE TOTAL NUMBER OF BYTES BY NUMBER OF BYTES IN A RECORD
2015,,CE99,7E,BC,EE,,,,,JMP,INT,CONVERT FPA0 TO AN INTEGER
2016,,,,,,,,,,,,
2017,,,,,,,,,* FREE COMMAND,,,
2018,,CE9C,BD,B1,43,,,,FREE,JSR,LB143,* NUMBER TYPE CHECK
2019,,CE9F,BD,B7,0E,,,,,JSR,LB70E,*EVALUATE NUMERIC EXPRESSION AND RETURN VALUE IN ACCB
2020,,CEA2,C1,03,,,,,,CMPB,#$03,ONLY 4 LEGAL DRIVES
2021,,CEA4,10,22,D7,77,,,,LBHI,LA61F,'DEVICE NUMBER' ERROR IF DRIVE NUMBER IS > 3
2022,,CEA8,D7,EB,,,,,,STB,DCDRV,SAVE IN DRIVE NUMBER
2023,,CEAA,BD,C7,9D,,,,,JSR,LC79D,GET FILE ALLOCATION TABLE AND STORE IN BUFFER
2024,,CEAD,BD,C7,55,,,,,JSR,LC755,POINT X TO START OF FILE ALLOCATION TABLE BUFFER
2025,,CEB0,30,06,,,,,,LEAX,"FATCON,X",MOVE TO FIRST GRANULE DATA BYTE
2026,,CEB2,6F,E2,,,,,,CLR,",-S",SPACE FOR FREE GRANULE COUNTER
2027,,CEB4,C6,44,,,,,,LDB,#GRANMX,GET MAXIMUM NUMBER OF GRANULES
2028,,CEB6,A6,80,,,,,LCEB6,LDA,",X+",GET GRANULE DATA
2029,,CEB8,43,,,,,,,COMA,,*FREE GRANULES $FF
2030,,CEB9,26,02,,,,,,BNE,LCEBD,*BRANCH IF NOT FREE
2031,,CEBB,6C,E4,,,,,,INC,",S",INCREMENT FREE GRANULE COUNTER
2032,,CEBD,5A,,,,,,LCEBD,DECB,,DECREMENT GRANULE COUNTER
2033,,CEBE,26,F6,,,,,,BNE,LCEB6,BRANCH IF NOT DONE
2034,,CEC0,35,04,,,,,,PULS,B,GET FREE GRANULE COUNTER TO ACCB
2035,,CEC2,7E,B4,F3,,,,,JMP,LB4F3,LOAD ACCB INTO FPA0
2036,,,,,,,,,,,,
2037,,,,,,,,,* DRIVE COMMAND,,,
2038,,CEC5,BD,B7,0B,,,,DRIVE,JSR,EVALEXPB,EVALUATE EXPR; RETURN VALUE IN ACCB
2039,,CEC8,C1,03,,,,,,CMPB,#$03,MAX DRIVE NUMBER = 3
2040,,CECA,10,22,D7,51,,,,LBHI,LA61F,'DEVICE #' ERROR IF DRIVE NUMBER > 3
2041,,CECE,F7,09,5A,,,,,STB,DEFDRV,SAVE DEFAULT DRIVE NUMBER
2042,,CED1,39,,,,,,,RTS,,
2043,,,,,,,,,,,,
2044,,,,,,,,,* EVALUATE EXPRESSION RAM VECTOR,,,
2045,,CED2,A6,64,,,,,DVEC15,LDA,"$04,S",= CHECK STACKED PRECEDENCE FLAG AND IF IT IS NOT AN END
2046,,CED4,26,13,,,,,,BNE,LCEE9,"= OF OPERATION, BRANCH TO EXTENDED BASIC'S EXPRESSION"
2047,,,,,,,,,,,,= EVALUATION ROUTINE
2048,,CED6,AE,65,,,,,,LDX,"$05,S",*
2049,,CED8,8C,AF,9A,,,,,CMPX,#LAF9A,*
2050,,CEDB,26,0C,,,,,,BNE,LCEE9,* CHECK TWO RETURN ADDRESSES BACK ON THE STACK
2051,,CEDD,AE,62,,,,,,LDX,"$02,S",* TO SEE IF THE CALL TO EVALUATE EXPRESSION IS
2052,,CEDF,8C,B1,66,,,,,CMPX,#LB166,* COMING FROM THE 'LET' COMMAND - BRANCH OUT IF
2053,,CEE2,26,05,,,,,,BNE,LCEE9,* NOT COMING FROM 'LET'
2054,,CEE4,8E,CE,EC,,,,,LDX,#LCEEC,"= IF COMING FROM 'LET', REPLACE THE RETURN ADDR"
2055,,CEE7,AF,65,,,,,,STX,"$05,S",= WITH THE DISK BASIC 'LET' MODIFIER ADDRESS
2056,,CEE9,7E,88,46,,,,LCEE9,JMP,XVEC15,EXTENDED BASIC EXPRESSION EVALUATION
2057,,,,,,,,,,,,
2058,,,,,,,,,* LET MODIFIER,,,
2059,,CEEC,35,02,,,,,,PULS,A,PULL VARIABLE TYPE OFF OF THE STACK
2060,,CEEE,46,,,,,,,RORA,,"SET CARRY IF SIRING, CLEAR CARRY IF NUMERIC"
2061,,CEEF,BD,B1,48,,,,,JSR,LB148,DO A 'TM' CHECK
2062,,CEF2,10,27,ED,3D,,,,LBEQ,LBC33,"IF NUMERIC VARIABLE, PACK FPA0 INTO VARDES"
2063,,CEF6,9E,52,,,,,,LDX,FPA0+2,POINT X TO STRING DESCRIPTOR
2064,,CEF8,EC,02,,,,,,LDD,"$02,X",GET ADDRESS OF SIRING
2065,,CEFA,10,83,09,89,,,,CMPD,#DFLBUF,* COMPARE TO START OF RANDOM FILE BUFFERS
2066,,CEFE,25,07,,,,,,BLO,LCF07,* AND BRANCH IF LOWER
2067,,CF00,B3,09,4A,,,,,SUBD,FCBADR,SUBTRACT OUT THE END OF RANDOM FILE BUFFERS
2068,,CF03,10,25,E0,AA,,,,LBCS,LAFB1,BRANCH IF STRING STORED IN RANDOM FILE BUFFER -
2069,,,,,,,,,,,,MOVE IT INTO THE STRING SPACE
2070,,CF07,7E,AF,A4,,,,LCF07,JMP,LAFA4,BRANCH BACK TO BASIC’S 'LET' COMMAND
2071,,,,,,,,,,,,
2072,,,,,,,,,*MODIFIER FOR EXBAS COMMAND INTERPRETATION HANDLER,,,
2073,,CF0A,81,CA,,,,,DXCVEC,CMPA,#$CA,TOKEN FOR DLOAD?
2074,,CF0C,27,1C,,,,,,BEQ,LCF2A,YES
2075,,CF0E,81,C8,,,,,,CMPA,#$C8,TOKEN FOR PMODE?
2076,,CF10,10,26,B2,28,,,,LBNE,L813C,NO
2077,,,,,,,,,* DISK BASIC MODIFIER FOR PMODE - ALLOWS FOR THE RAM THE DOS USES,,,
2078,,CF14,9D,9F,,,,,,JSR,GETNCH,GET NEXT CHARACTER FROM BASIC
2079,,CF16,81,2C,,,,,,CMPA,"#','",CHECK FOR COMMA
2080,,CF18,10,27,C7,34,,,,LBEQ,L9650,BRANCH IF COMMA
2081,,CF1C,BD,B7,0B,,,,,JSR,EVALEXPB,EVALUATE EXPRESSION; RETURN VALUE IN ACCB
2082,,CF1F,C1,04,,,,,,CMPB,#$04,CHECK FOR PMODE 4
2083,,CF21,10,22,E5,25,,,,LBHI,LB44A,'FC' ERROR IF PMODE > 4
2084,,CF25,96,BC,,,,,,LDA,GRPRAM,NUMBER BLOCKS BEFORE GRAPHICS PAGES
2085,,CF27,7E,96,2E,,,,,JMP,L962E,JUMP TO EXEAS' PMODE COMMAND
2086,,,,,,,,,,,,
2087,,,,,,,,,* DISK BASIC DLOAD MODIFIER,,,
2088,,CF2A,BD,A4,29,,,,LCF2A,JSR,LA429,CLOSE FILES
2089,,CF2D,9D,9F,,,,,,JSR,GETNCH,GET NEXT CHARACTER FROM BASIC
2090,,CF2F,7E,8C,1B,,,,,JMP,L8C1B,JUMP TO EXEAS' DLOAD
2091,,,,,,,,,,,,
2092,,CF32,C1,34,,,,,DXIVEC,CMPB,#($9A-$80)*2,MODIFIED TOKEN FOR POS
2093,,CF34,10,26,B2,30,,,,LBNE,L8168,"IF NOT POS, GO TO EXBAS SECONDARY COMM HANDLER"
2094,,CF38,BD,B2,62,,,,,JSR,LB262,SYNTAX CHECK FOR '(' AND EVALUATE EXPRESSION
2095,,CF3B,96,6F,,,,,,LDA,DEVNUM,* GET DEVICE NUMBER AND
2096,,CF3D,34,02,,,,,,PSHS,A,* SAVE IT ON STACK
2097,,CF3F,BD,A5,AE,,,,,JSR,LA5AE,EVALUATE DEVICE NUMBER
2098,,CF42,BD,A4,06,,,,,JSR,LA406,TEST DEVICE NUMBER
2099,,CF45,0D,6F,,,,,,TST,DEVNUM,* CHECK DEVICE NUMBER AND BRANCH
2100,,CF47,2F,13,,,,,,BLE,LCF5C,* IF NOT A DISK FILE
2101,,CF49,BD,C7,44,,,,,JSR,LC744,POINT X TO FCB
2102,,CF4C,E6,00,,,,,,LDB,"FCBTYP,X",GET FILE TYPE
