1931,,,,,,,,,* MAIN COMMAND INTERPRETATION LOOP,,,
1932,,AD9E,BD,01,9A,,,,LAD9E,JSR,RVEC20,HOOK INTO RAM
1933,,ADA1,1C,AF,,,,,,ANDCC,#$AF,"ENABLE IRQ,FIRQ"
1934,,ADA3,8D,46,,,,,,BSR,LADEB,CHECK FOR KEYBOARD BREAK
1935,,ADA5,9E,A6,,,,,,LDX,CHARAD,GET BASIC’S INPUT POINTER
1936,,ADA7,9F,2F,,,,,,STX,TINPTR,SAVE IT
1937,,ADA9,A6,80,,,,,,LDA,",X+",GET CURRENT INPUT CHAR & MOVE POINTER
1938,,ADAB,27,07,,,,,,BEQ,LADB4,BRANCH IF END OF LINE
1939,,ADAD,81,3A,,,,,,CMPA,#':,CHECK FOR LINE SEPARATOR
1940,,ADAF,27,0F,,,,,,BEQ,LADC0,BRANCH IF COLON
1941,,ADB1,7E,B2,77,,,,LADB1,JMP,LB277,‘SYNTAX ERROR’-IF NOT LINE SEPARATOR
1942,,ADB4,A6,81,,,,,LADB4,LDA,",X++",GET MS BYTE OF ADDRESS OF NEXT BASIC LINE
1943,,ADB6,97,00,,,,,,STA,ENDFLG,SAVE IN STOP/END FLAG - CAUSE A STOP IF
1944,,,,,,,,,*,,,NEXT LINE ADDRESS IS < $8000; CAUSE
1945,,,,,,,,,*,,,AN END IF ADDRESS > $8000
1946,,ADB8,27,5B,,,,,,BEQ,LAE15,BRANCH TO ‘STOP’ - END OF PROGRAM
1947,,ADBA,EC,80,,,,,,LDD,",X+",GET CURRENT LINE NUMBER
1948,,ADBC,DD,68,,,,,,STD,CURLIN,SAVE IN CURLIN
1949,,ADBE,9F,A6,,,,,,STX,CHARAD,SAVE ADDRESS OF FIRST BYTE OF LINE
1950,,ADC0,9D,9F,,,,,LADC0,JSR,GETNCH,GET A CHARACTER FROM BASIC
1951,,ADC2,8D,02,,,,,,BSR,LADC6,GO PROCESS COMMAND
1952,,ADC4,20,D8,,,,,,BRA,LAD9E,GO BACK TO MAIN LOOP
1953,,ADC6,27,78,,,,,LADC6,BEQ,LAE40,RETURN IF END OF LINE
1954,,ADC8,4D,,,,,,,TSTA,,CHECK FOR TOKEN - BIT 7 SET (NEGATIVE)
1955,,ADC9,10,2A,01,BC,,,,LBPL,LET,BRANCH IF NOT A TOKEN - GO DO A ‘LET’ WHICH
1956,,,,,,,,,*,,,IS THE ‘DEFAULT’ TOKEN FOR MICROSOFT BASIC
1957,,ADCD,81,A3,,,,,,CMPA,#$A3,SKIPF TOKEN - HIGHEST EXECUTABLE COMMAND IN BASIC
1958,,ADCF,22,0B,,,,,,BHI,LADDC,BRANCH IF > A BASIC COMMAND
1959,,ADD1,BE,01,23,,,,,LDX,COMVEC+3,GET ADDRESS OF BASIC’S COMMAND TABLE
1960,,ADD4,48,,,,,,LADD4,ASLA,,X2 (2 BYTE/JUMP ADDRESS) & DISCARD BIT 7
1961,,ADD5,1F,89,,,,,,TFR,"A,B",SAVE COMMAND OFFSET IN ACCB
1962,,ADD7,3A,,,,,,,ABX,,NON X POINTS TO COMMAND JUMP ADDR
1963,,ADD8,9D,9F,,,,,,JSR,GETNCH,GET AN INPUT CHAR
1964,,,,,,,,,*,,,
1965,,,,,,,,,* HERE IS WHERE WE BRANCH TO DO A ‘COMMAND’,,,
1966,,ADDA,6E,94,,,,,,JMP,"[,X]",GO DO A COMMAND
1967,,ADDC,81,B4,,,,,LADDC,CMPA,#$B4,$B4 IS HIGHEST BASIC TOKEN
1968,,ADDE,23,D1,,,,,,BLS,LADB1,‘SYNTAX ERROR’ IF NON-EXECUTABLE TOKEN
1969,,ADE0,6E,9F,01,2D,,,,JMP,[COMVEC+13],JUMP TO AN EX BAS COMMAND
1970,,,,,,,,,*,,,
1971,,,,,,,,,* RESTORE,,,
1972,,ADE4,9E,19,,,,,RESTOR,LDX,TXTTAB,BEGINNING OF PROGRAM ADDRESS
1973,,ADE6,30,1F,,,,,,LEAX,"-1,X",MOVE TO ONE BYTE BEFORE PROGRAM
1974,,ADE8,9F,33,,,,,LADE8,STX,DATPTR,SAVE NEW DATA POINTER
1975,,ADEA,39,,,,,,,RTS,,
1976,,,,,,,,,*,,,
1977,,,,,,,,,* BREAK CHECK,,,
1978,,ADEB,BD,A1,C1,,,,LADEB,JSR,LA1C1,GET A KEYSTROKE ENTRY
1979,,ADEE,27,0A,,,,,,BEQ,LADFA,RETURN IF NO INPUT
1980,,ADF0,81,03,,,,,LADF0,CMPA,#3,CONTROL C? (BREAK)
1981,,ADF2,27,15,,,,,,BEQ,STOP,YES
1982,,ADF4,81,13,,,,,,CMPA,#$13,CONTROL S? (PAUSE)
1983,,ADF6,27,03,,,,,,BEQ,LADFB,YES
1984,,ADF8,97,87,,,,,,STA,IKEYIM,SAVE KEYSTROKE IN INKEY IMAGE
1985,,ADFA,39,,,,,,LADFA,RTS,,
1986,,ADFB,BD,A1,CB,,,,LADFB,JSR,KEYIN,GET A KEY
1987,,ADFE,27,FB,,,,,,BEQ,LADFB,BRANCH IF NO KEY DOWN
1988,,AE00,20,EE,,,,,,BRA,LADF0,CONTINUE - DO A BREAK CHECK
1989,,,,,,,,,*,,,
1990,,,,,,,,,* END,,,
1991,,AE02,BD,A4,26,,,,END,JSR,LA426,CLOSE FILES
1992,,AE05,9D,A5,,,,,,JSR,GETCCH,GET CURRENT INPUT CHAR
1993,,AE07,20,02,,,,,,BRA,LAE0B,
1994,,,,,,,,,*,,,
1995,,,,,,,,,* STOP,,,
1996,,AE09,1A,01,,,,,STOP,ORCC,#$01,SET CARRY FLAG
1997,,AE0B,26,33,,,,,LAE0B,BNE,LAE40,BRANCH IF ARGUMENT EXISTS
1998,,AE0D,9E,A6,,,,,,LDX,CHARAD,* SAVE CURRENT POSITION OF
1999,,AE0F,9F,2F,,,,,,STX,TINPTR,* BASIC’S INPUT POINTER
2000,,AE11,06,00,,,,,LAE11,ROR,ENDFLG,ROTATE CARRY INTO BIT 7 OF STOP/END FLAG
2001,,AE13,32,62,,,,,,LEAS,"2,S",PURGE RETURN ADDRESS OFF STACK
2002,,AE15,9E,68,,,,,LAE15,LDX,CURLIN,GET CURRENT LINE NUMBER
2003,,AE17,8C,FF,FF,,,,,CMPX,#$FFFF,DIRECT MODE?
2004,,AE1A,27,06,,,,,,BEQ,LAE22,YES
2005,,AE1C,9F,29,,,,,,STX,OLDTXT,SAVE CURRENT LINE NUMBER
2006,,AE1E,9E,2F,,,,,,LDX,TINPTR,* GET AND SAVE CURRENT POSITION
2007,,AE20,9F,2D,,,,,,STX,OLDPTR,* OF BASIC’S INPUT POINTER
2008,,AE22,0F,6F,,,,,LAE22,CLR,DEVNUM,SET DEVICE NUMBER TO SCREEN
2009,,AE24,8E,AB,F1,,,,,LDX,#LABF2-1,"POINT TO CR, ‘BREAK’ MESSAGE"
2010,,AE27,0D,00,,,,,,TST,ENDFLG,CHECK STOP/END FLAG
2011,,AE29,10,2A,FE,46,,,,LBPL,LAC73,BRANCH TO MAIN LOOP OF BASIC IF END
2012,,AE2D,7E,AC,68,,,,,JMP,LAC68,PRINT ‘BREAK AT ####’ AND GO TO
2013,,,,,,,,,*,,,BASIC’S MAIN LOOP IF ‘STOP’
2014,,,,,,,,,,,,
2015,,,,,,,,,* CONT,,,
2016,,AE30,26,0E,,,,,CONT,BNE,LAE40,RETURN IF ARGUMENT GIVEN
2017,,AE32,C6,20,,,,,,LDB,#2*16,‘CAN’T CONTINUE’ ERROR
2018,,AE34,9E,2D,,,,,,LDX,OLDPTR,GET CONTINUE ADDRESS (INPUT POINTER)
2019,,AE36,10,27,FE,0C,,,,LBEQ,LAC46,‘CN’ ERROR IF CONTINUE ADDRESS = 0
2020,,AE3A,9F,A6,,,,,,STX,CHARAD,RESET BASIC’S INPUT POINTER
2021,,AE3C,9E,29,,,,,,LDX,OLDTXT,GET LINE NUMBER
2022,,AE3E,9F,68,,,,,,STX,CURLIN,RESET CURRENT LINE NUMBER
2023,,AE40,39,,,,,,LAE40,RTS,,
2024,,,,,,,,,*,,,
2025,,,,,,,,,* CLEAR,,,
2026,,AE41,27,2C,,,,,CLEAR,BEQ,LAE6F,BRANCH IF NO ARGUMENT
2027,,AE43,BD,B3,E6,,,,,JSR,LB3E6,EVALUATE ARGUMENT
2028,,AE46,34,06,,,,,,PSHS,"B,A",SAVE AMOUNT OF STRING SPACE ON STACK
2029,,AE48,9E,27,,,,,,LDX,MEMSIZ,GET CURRENT TOP OF CLEARED SPACE
2030,,AE4A,9D,A5,,,,,,JSR,GETCCH,GET CURRENT INPUT CHARACTER
2031,,AE4C,27,0C,,,,,,BEQ,LAE5A,BRANCH IF NO NEW TOP OF CLEARED SPACE
2032,,AE4E,BD,B2,6D,,,,,JSR,LB26D,SYNTAX CHECK FOR COMMA
2033,,AE51,BD,B7,3D,,,,,JSR,LB73D,EVALUATE EXPRESSlON; RETURN VALUE IN X
2034,,AE54,30,1F,,,,,,LEAX,"-1,X",X = TOP OF CLEARED SPACE
2035,,AE56,9C,74,,,,,,CMPX,TOPRAM,COMPARE TO TOP OF RAM
2036,,AE58,22,18,,,,,,BHI,LAE72,‘OM’ ERROR IF > TOP OF RAM
2037,,AE5A,1F,10,,,,,LAE5A,TFR,"X,D",ACCD = TOP OF CLEARED SPACE
2038,,AE5C,A3,E1,,,,,,SUBD,",S++",SUBTRACT OUT AMOUNT OF CLEARED SPACE
2039,,AE5E,25,12,,,,,,BCS,LAE72,‘OM’ ERROR IF FREE MEM < 0
2040,,AE60,1F,03,,,,,,TFR,"D,U",U = BOTTOM OF CLEARED SPACE
2041,,AE62,83,00,3A,,,,,SUBD,#STKBUF,SUBTRACT OUT STACK BUFFER
2042,,AE65,25,0B,,,,,,BCS,LAE72,‘OM’ ERROR IF FREE MEM < 0
2043,,AE67,93,1B,,,,,,SUBD,VARTAB,SUBTRACT OUT START OF VARIABLES
2044,,AE69,25,07,,,,,,BCS,LAE72,‘OM’ ERROR IF FREE MEM < 0
2045,,AE6B,DF,21,,,,,,STU,FRETOP,SAVE NEW BOTTOM OF CLEARED SPACE
2046,,AE6D,9F,27,,,,,,STX,MEMSIZ,SAVE NEW TOP OF CLEARED SPACE
2047,,AE6F,7E,AD,26,,,,LAE6F,JMP,LAD26,"ERASE ALL VARIABLES, INITIALIZE POINTERS, ETC"
2048,,AE72,7E,AC,44,,,,LAE72,JMP,LAC44,‘OM’ ERROR
2049,,,,,,,,,*,,,
2050,,,,,,,,,* RUN,,,
2051,,AE75,BD,01,94,,,,RUN,JSR,RVEC18,HOOK INTO RAM
2052,,AE78,BD,A4,26,,,,,JSR,LA426,CLOSE ANY OPEN FILES
2053,,AE7B,9D,A5,,,,,,JSR,GETCCH,* GET CURRENT INPUT CHARACTER
2054,,AE7D,10,27,FE,A0,,,,LBEQ,LAD21,* IF NO LINE NUMBER
2055,,AE81,BD,AD,26,,,,,JSR,LAD26,ERASE ALL VARIABLES
2056,,AE84,20,19,,,,,,BRA,LAE9F,‘GOTO’ THE RUN ADDRESS
2057,,,,,,,,,*,,,
2058,,,,,,,,,* GO,,,
2059,,AE86,1F,89,,,,,GO,TFR,"A,B",SAVE INPUT CHARACTER IN ACCB
2060,,AE88,9D,9F,,,,,LAE88,JSR,GETNCH,GET A CHARACTER FROM BASIC
2061,,AE8A,C1,A5,,,,,,CMPB,#$A5,‘TO’ TOKEN
2062,,AE8C,27,16,,,,,,BEQ,LAEA4,BRANCH IF GOTO
2063,,AE8E,C1,A6,,,,,,CMPB,#$A6,‘SUB’ TOKEN
2064,,AE90,26,45,,,,,,BNE,LAED7,‘SYNTAX ERROR’ IF NEITHER
2065,,AE92,C6,03,,,,,,LDB,#3,=ROOM FOR 6
2066,,AE94,BD,AC,33,,,,,JSR,LAC33,=BYTES ON STACK?
2067,,AE97,DE,A6,,,,,,LDU,CHARAD,"* SAVE CURRENT BASIC INPUT POINTER, LINE"
2068,,AE99,9E,68,,,,,,LDX,CURLIN,* NUMBER AND SUB TOKEN ON STACK
2069,,AE9B,86,A6,,,,,,LDA,#$A6,*
2070,,AE9D,34,52,,,,,,PSHS,"U,X,A",*
2071,,AE9F,8D,03,,,,,LAE9F,BSR,LAEA4,GO DO A ‘GOTO’
2072,,AEA1,7E,AD,9E,,,,,JMP,LAD9E,JUMP BACK TO BASIC’S MAIN LOOP
2073,,,,,,,,,* GOTO,,,
2074,,AEA4,9D,A5,,,,,LAEA4,JSR,GETCCH,GET CURRENT INPUT CHAR
2075,,AEA6,BD,AF,67,,,,,JSR,LAF67,GET LINE NUMBER TO BINARY IN BINVAL
2076,,AEA9,8D,40,,,,,,BSR,LAEEB,ADVANCE BASIC’S POINTER TO END OF LINE
2077,,AEAB,30,01,,,,,,LEAX,"$01,X",POINT TO START OF NEXT LINE
2078,,AEAD,DC,2B,,,,,,LDD,BINVAL,GET THE LINE NUMBER TO RUN
2079,,AEAF,10,93,68,,,,,CMPD,CURLIN,COMPARE TO CURRENT LINE NUMBER
2080,,AEB2,22,02,,,,,,BHI,LAEB6,"IF REO’D LINE NUMBER IS > CURRENT LINE NUMBER,"
2081,,,,,,,,,*,,,DON’T START LOOKING FROM
2082,,,,,,,,,*,,,START OF PROGRAM
2083,,AEB4,9E,19,,,,,,LDX,TXTTAB,BEGINNING OF PROGRAM
2084,,AEB6,BD,AD,05,,,,LAEB6,JSR,LAD05,GO FIND A LINE NUMBER
2085,,AEB9,25,17,,,,,,BCS,LAED2,‘UNDEFINED LINE NUMBER’
2086,,AEBB,30,1F,,,,,LAEBB,LEAX,"-1,X",MOVE BACK TO JUST BEFORE START OF LINE
2087,,AEBD,9F,A6,,,,,,STX,CHARAD,RESET BASIC’S INPUT POINTER
2088,,AEBF,39,,,,,,LAEBF,RTS,,
2089,,,,,,,,,*,,,
2090,,,,,,,,,* RETURN,,,
2091,,AEC0,26,FD,,,,,RETURN,BNE,LAEBF,EXIT ROUTINE IF ARGUMENT GIVEN
2092,,AEC2,86,FF,,,,,,LDA,#$FF,* PUT AN ILLEGAL VARIABLE NAME IN FIRST BYTE OF
2093,,AEC4,97,3B,,,,,,STA,VARDES,* VARDES WHICH WILL CAUSE ‘FOR/NEXT’ DATA ON THE
2094,,,,,,,,,*,,,STACK TO BE IGNORED
2095,,AEC6,BD,AB,F9,,,,,JSR,LABF9,CHECK FOR RETURN DATA ON THE STACK
2096,,AEC9,1F,14,,,,,,TFR,"X,S",RESET STACK POINTER - PURGE TWO RETURN ADDRESSES
2097,,,,,,,,,*,,,FROM THE STACK
2098,,AECB,81,26,,,,,,CMPA,#$A6-$80,SUB TOKEN - $80
2099,,AECD,27,0B,,,,,,BEQ,LAEDA,BRANCH IF ‘RETURN’ FROM SUBROUTINE
2100,,AECF,C6,04,,,,,,LDB,#2*2,ERROR #2 ‘RETURN WITHOUT GOSUB’
2101,,AED1,8C,,,,,,,FCB,SKP2,SKIP TWO BYTES
2102,,AED2,C6,0E,,,,,LAED2,LDB,#7*2,ERROR #7 ‘UNDEFINED LINE NUMBER’
2103,,AED4,7E,AC,46,,,,,JMP,LAC46,JUMP TO ERROR HANDLER
2104,,AED7,7E,B2,77,,,,LAED7,JMP,LB277,‘SYNTAX ERROR’
2105,,AEDA,35,52,,,,,LAEDA,PULS,"A,X,U",* RESTORE VALUES OF CURRENT LINE NUMBER AND
2106,,AEDC,9F,68,,,,,,STX,CURLIN,* BASIC’S INPUT POINTER FOR THIS SUBROUTINE
2107,,AEDE,DF,A6,,,,,,STU,CHARAD,* AND LOAD ACCA WITH SUB TOKEN ($A6)
2108,,,,,,,,,*,,,
2109,,,,,,,,,* DATA,,,
