1981,,,,,,,,,,,,
1982,,,,,,,,,* DISK BASIC DLOAD MODIFIER,,,
1983,,CE4E,BD,A4,29,,,,LCE4E,JSR,LA429,CLOSE FILES
1984,,CE51,9D,9F,,,,,,JSR,GETNCH,GET NEXT CHARACTER FROM BASIC
1985,,CE53,7E,8C,1B,,,,,JMP,L8C1B,JUMP TO EXEAS' DLOAD
1986,,,,,,,,,,,,
1987,,CE56,C1,34,,,,,DXIVEC,CMPB,#($9A-$80)*2,MODIFIED TOKEN FOR POS
1988,,CE58,10,26,B3,0C,,,,LBNE,L8168,"IF NOT POS, GO TO EXBAS SECONDARY COMM HANDLER"
1989,,CE5C,BD,B2,62,,,,,JSR,LB262,SYNTAX CHECK FOR '(' AND EVALUATE EXPRESSION
1990,,CE5F,96,6F,,,,,,LDA,DEVNUM,* GET DEVICE NUMBER AND
1991,,CE61,34,02,,,,,,PSHS,A,* SAVE IT ON STACK
1992,,CE63,BD,A5,AE,,,,,JSR,LA5AE,EVALUATE DEVICE NUMBER
1993,,CE66,BD,A4,06,,,,,JSR,LA406,TEST DEVICE NUMBER
1994,,CE69,0D,6F,,,,,,TST,DEVNUM,* CHECK DEVICE NUMBER AND BRANCH
1995,,CE6B,2F,13,,,,,,BLE,LCE80,* IF NOT A DISK FILE
1996,,CE6D,BD,C7,14,,,,,JSR,LC714,POINT X TO FCB
1997,,CE70,E6,00,,,,,,LDB,"FCBTYP,X",GET FILE TYPE
1998,,CE72,C1,40,,,,,,CMPB,#RANFIL,DIRECT/RANDOM FILE?
1999,,CE74,26,0A,,,,,,BNE,LCE80,BRANCH IF NOT A RANDOM FILE
2000,,CE76,35,02,,,,,,PULS,A,* RESTORE DEVICE NUMBER
2001,,CE78,97,6F,,,,,,STA,DEVNUM,*
2002,,CE7A,EC,88,17,,,,,LDD,"FCBPUT,X",=GRAB THE 'PUT' DATA ITEM COUNTER AND CONVERT
2003,,CE7D,7E,B4,F4,,,,,JMP,GIVABF,=IT TO A FLOATING POINT NUMBER
2004,,CE80,BD,A3,5F,,,,LCE80,JSR,LA35F,SET PRINT PARAMETERS
2005,,CE83,35,02,,,,,,PULS,A,* RESTORE DEVICE NUMBER
2006,,CE85,97,6F,,,,,,STA,DEVNUM,*
2007,,CE87,D6,6C,,,,,,LDB,DEVPOS,=GET PRINT POSITION AND
2008,,CE89,7E,B4,F3,,,,,JMP,LB4F3,=CONVERT IT TO FLOATING POINT NUMBER IN FPA0
2009,,,,,,,,,,,,
2010,,,,,,,,,* SAVEM COMMAND,,,
2011,,CE8C,9D,9F,,,,,LCE8C,JSR,GETNCH,GET NEXT INPUT CHARACTER
2012,,CE8E,8D,4F,,,,,,BSR,LCEDF,"GET FILENAME, ETC."
2013,,CE90,BD,83,6C,,,,,JSR,L836C,"EVALUATE EXPRESSION, PUT II (2 BYTES) ON STACK"
2014,,CE93,BD,83,6C,,,,,JSR,L836C,DITTO
2015,,CE96,AC,62,,,,,,CMPX,"$02,S",COMPARE END ADDRESS TO START ADDRESS
2016,,CE98,10,25,E5,AE,,,,LBCS,LB44A,"IF START > END, THEN 'ILLEGAL FUNCTION CALL'"
2017,,CE9C,BD,83,6C,,,,,JSR,L836C,"EVAL EXPRESSION (TRANSFER ADDRESS), PUT ON STACK"
2018,,CE9F,BD,A5,C7,,,,,JSR,LA5C7,SYNTAX ERROR IF ANY MORE CHARS ON THIS LINE
2019,,CEA2,CC,02,00,,,,,LDD,#$0200,"* FILE TYPE=2, ASCII FLAG = CRUNCHED (0)"
2020,,CEA5,FD,09,57,,,,,STD,DFLTYP,*
2021,,CEA8,BD,C9,56,,,,,JSR,LC956,GET NEXT UNOPEN FILE AND INITIALIZE FCB
2022,,CEAB,4F,,,,,,,CLRA,,*ZERO FLAG - FIRST BYTE OF PREAMBLE
2023,,CEAC,8D,2B,,,,,,BSR,LCED9,*WRITE A BYTE TO BUFFER
2024,,CEAE,EC,62,,,,,,LDD,"$02,S",GET END ADDRESS
2025,,CEB0,A3,64,,,,,,SUBD,"$04,S",SUBTRACT THE START ADDRESS
2026,,CEB2,C3,00,01,,,,,ADDD,#$0001,THE SAVED DATA BLOCK WILL INCLUDE BOTH THE FIRST AND LAST BYTES
2027,,CEB5,1F,02,,,,,,TFR,"D,Y",SAVE LENGTH IN Y
2028,,CEB7,8D,1E,,,,,,BSR,LCED7,WRITE FILE LENGTH TO BUFFER - FIRST ARGUMENT OF PREAMBLE
2029,,CEB9,EC,64,,,,,,LDD,"$04,S",GET THE START ADDRESS
2030,,CEBB,8D,1A,,,,,,BSR,LCED7,WRITE OUT THE START ADDRESS - SECOND PREAMBLE ARGUMENT
2031,,CEBD,AE,64,,,,,,LDX,"$04,S",GET START ADDRESS
2032,,CEBF,A6,80,,,,,LCEBF,LDA,",X+",GRAB A BYTE
2033,,CEC1,BD,CB,52,,,,,JSR,LCB52,WRITE IT OUT
2034,,CEC4,31,3F,,,,,,LEAY,"-1,Y",DECREMENT BYTE COUNTER
2035,,CEC6,26,F7,,,,,,BNE,LCEBF,BRANCH IF ALL BYTES NOT DONE
2036,,CEC8,86,FF,,,,,,LDA,#$FF,FIRST BYTE OF POSTAMBLE
2037,,CECA,8D,0D,,,,,,BSR,LCED9,WRITE IT OUT - EOF RECORD
2038,,CECC,4F,,,,,,,CLRA,,* FIRST ARGUMENT OF POSTAMBLE IS
2039,,CECD,5F,,,,,,,CLRB,,* A DUMMY - ZERO VALUE
2040,,CECE,8D,07,,,,,,BSR,LCED7,WRITE OUT POSTAMBLE FIRST ARGUMENT
2041,,CED0,35,36,,,,,,PULS,"A,B,X,Y",GET CONTROL ADDRESSES FROM THE STACK
2042,,CED2,8D,03,,,,,,BSR,LCED7,WRITE OUT THE TRANSFER ADDRESS - 2ND ARGUMENT
2043,,CED4,7E,A4,2D,,,,,JMP,LA42D,GO CLOSE ALL FILES
2044,,,,,,,,,,,,
2045,,,,,,,,,* WRITE ACCD TO THE BUFFER,,,
2046,,CED7,8D,00,,,,,LCED7,BSR,LCED9,"WRITE ACCA TO BUFFER, THEN SWAP ACCA,ACCB"
2047,,CED9,BD,CB,52,,,,LCED9,JSR,LCB52,WRITE ACCA TO BUFFER
2048,,CEDC,1E,89,,,,,,EXG,"A,B","SWAP ACCA,ACCB"
2049,,CEDE,39,,,,,,,RTS,,
2050,,CEDF,8E,C2,97,,,,LCEDF,LDX,#BINEXT,POINT TO .BIN EXTENSION
2051,,CEE2,7E,C8,8A,,,,,JMP,LC88A,"GET FILENAME, ETC."
2052,,,,,,,,,,,,
2053,,,,,,,,,* LOADM COMMAND,,,
2054,,CEE5,9D,9F,,,,,LCEE5,JSR,GETNCH,GET NEXT INPUT CHARACTER
2055,,CEE7,8D,F6,,,,,,BSR,LCEDF,"GET FILENAME, ETC."
2056,,CEE9,BD,C9,59,,,,,JSR,LC959,OPEN NEXT AVAILABLE FILE FOR INPUT
2057,,CEEC,FC,09,57,,,,,LDD,DFLTYP,GET FILE TYPE AND ASCII FLAG
2058,,CEEF,83,02,00,,,,,SUBD,#$0200,"FOR LOADM FILE: TYPE=2, ASCII FLAG=0"
2059,,CEF2,10,26,D7,20,,,,LBNE,LA616,'BAD FILE MODE' ERROR
2060,,CEF6,9E,8A,,,,,,LDX,ZERO,ZERO OUT X REG - DEFAULT VALUE OF OFFSET
2061,,CEF8,9D,A5,,,,,,JSR,GETCCH,GET CURRENT CHARACTER FROM BASIC
2062,,CEFA,27,06,,,,,,BEQ,LCF02,BRANCH IF END OF LINE - NO OFFSET
2063,,CEFC,BD,B2,6D,,,,,JSR,SYNCOMMA,SYNTAX CHECK FOR COMMA
2064,,CEFF,BD,B7,3D,,,,,JSR,LB73D,EVALUATE EXPRESSION
2065,,CF02,9F,D3,,,,,LCF02,STX,VD3,STORE OFFSET IN VD3
2066,,CF04,BD,A5,C7,,,,,JSR,LA5C7,SYNTAX ERROR IF OTHER CHARACTERS ON LINE
2067,,,,,,,,,,,,
2068,,,,,,,,,* GET PREAMBLE/POSTAMBLE,,,
2069,,CF07,BD,CC,E2,,,,LCF07,JSR,LCCE2,GET FIRST BYTE
2070,,CF0A,34,02,,,,,,PSHS,A,SAVE IT ON THE STACK
2071,,CF0C,8D,29,,,,,,BSR,LCF37,GET FIRST ARGUMENT
2072,,CF0E,1F,02,,,,,,TFR,"D,Y",SAVE IT IN Y
2073,,CF10,8D,25,,,,,,BSR,LCF37,GET THE SECOND ARGUMENT
2074,,CF12,D3,D3,,,,,,ADDD,VD3,ADD IT TO THE OFFSET
2075,,CF14,DD,9D,,,,,,STD,EXECJP,STORE IT IN THE JUMP ADDRESS OF THE EXEC COMMAND
2076,,CF16,1F,01,,,,,,TFR,"D,X",SAVE IT IN X
2077,,CF18,A6,E0,,,,,,LDA,",S+",GET THE FIRST BYTE OFF OF THE STACK
2078,,CF1A,10,26,D5,0F,,,,LBNE,LA42D,CLOSE FILE IF POSTAMBLE (EOF)
2079,,,,,,,,,,,,
2080,,,,,,,,,* GET RECORD BYTE(S),,,
2081,,CF1E,BD,C5,97,,,,LCF1E,JSR,LC597,GET BYTE FROM BUFFER
2082,,CF21,D6,70,,,,,,LDB,CINBFL,GET STATUS OF CONSOLE IN BUFFER
2083,,CF23,27,03,,,,,,BEQ,LCF28,BRANCH IF BUFFER NOT EMPTY
2084,,CF25,7E,C3,34,,,,,JMP,LC334,'INPUT PAST END OF FILE' ERROR
2085,,CF28,A7,84,,,,,LCF28,STA,",X",STORE BYTE IN MEMORY
2086,,CF2A,A1,80,,,,,,CMPA,",X+",*TEST TO SEE IF IT STORED PROPERLY AND
2087,,CF2C,27,03,,,,,,BEQ,LCF31,*BRANCH IF PROPER STORE (NOT IN ROM OR BAD RAM)
2088,,CF2E,7E,D6,16,,,,,JMP,LD616,'I/O ERROR' IF BAD STORE
2089,,CF31,31,3F,,,,,LCF31,LEAY,"-1,Y",DECREMENT BYTE COUNT
2090,,CF33,26,E9,,,,,,BNE,LCF1E,GET NEXT BYTE IF NOT DONE
2091,,CF35,20,D0,,,,,,BRA,LCF07,READ ANOTHER PRE/POST AMBLE
2092,,,,,,,,,* READ TWO BYTES FROM BUFFER - RETURN THEM IN ACCD,,,
2093,,CF37,8D,00,,,,,LCF37,BSR,LCF39,"READ A BYTE, SAVE IT IN ACCB"
2094,,CF39,BD,CC,E2,,,,LCF39,JSR,LCCE2,"GET A CHARACTER FROM INPUT BUFFER, RETURN IT IN ACCA"
2095,,CF3C,1E,89,,,,,,EXG,"A,B","SWAP ACCA,ACCB"
2096,,CF3E,39,,,,,,,RTS,,
2097,,,,,,,,,,,,
2098,,,,,,,,,* RENAME COMMAND,,,
2099,,CF3F,9E,A6,,,,,RENAME,LDX,CHARAD,* SAVE CURRENT INPUT POINTER
2100,,CF41,34,10,,,,,,PSHS,X,* ON THE STACK
2101,,CF43,8D,35,,,,,,BSR,LCF7A,GET FILENAME OF SOURCE FILE
2102,,CF45,96,EB,,,,,,LDA,DCDRV,* SAVE DRIVE NUMBER
2103,,CF47,34,02,,,,,,PSHS,A,* ON THE STACK
