3043,,969C,C6,01,,,,,,LDB,#$01,REG D NOW CONTAINS TOP OF PCLEARED SPACE +1
3044,,969E,1F,02,,,,,,TFR,"D,Y",SAVE IN Y
3045,,96A0,10,93,B7,,,,,CMPD,ENDGRP,COMPARE TOP OF PCLEARED SPACE TO END OF CURRENT GRAPHIC PAGE
3046,,,,,,,,,* THIS CODE REFLECTS THE INFAMOUS PCLEAR BUG,,,
3047,,96A3,25,C8,,,,,,BLO,L966D,‘FC’ ERROR IF TRYING TO CLEAR < END OF GRAPHIC RAM
3048,,96A5,93,19,,,,,,SUBD,TXTTAB,SUBTRACT START OF BASIC PROGRAM
3049,,96A7,D3,1B,,,,,,ADDD,VARTAB,ADD END OF BASIC PROGRAM
3050,,96A9,1F,01,,,,,,TFR,"D,X",X=TOP OF PCLEARED SPACE + LENGTH OF BASIC PROGRAM
3051,,96AB,4C,,,,,,,INCA,,ADD 256 - LEAVE SOME ROOM FOR THE STACK
3052,,96AC,93,21,,,,,,SUBD,FRETOP,SUBTRACT OUT TOP OF CLEARED SPACE
3053,,96AE,24,BD,,,,,,BCC,L966D,‘FC’ ERROR - NO ROOM LEFT
3054,,96B0,BD,80,D0,,,,,JSR,L80D0,ADJUST BASIC’S INPUT POINTER
3055,,96B3,12,,,,,,,NOP,,SPACE FILLER FOR EXBAS 1.1
3056,,96B4,DE,1B,,,,,,LDU,VARTAB,GET END OF BASIC PROGRAM
3057,,96B6,9F,1B,,,,,,STX,VARTAB,STORE NEW END OF BASIC PROGRAM
3058,,96B8,11,93,1B,,,,,CMPU,VARTAB,COMPARE OLD END TO NEW END
3059,,96BB,24,17,,,,,,BCC,L96D4,BRANCH IF OLD END > NEW END
3060,,96BD,A6,C2,,,,,L96BD,LDA,",-U",GET BYTE FROM OLD PROGRAM
3061,,96BF,A7,82,,,,,,STA,",-X",MOVE TO NEW PROGRAM LOCATION
3062,,96C1,11,93,19,,,,,CMPU,TXTTAB,AT THE BEGINNING OF OLD PROGRAM?
3063,,96C4,26,F7,,,,,,BNE,L96BD,NO
3064,,96C6,10,9F,19,,,,,STY,TXTTAB,SAVE NEW STARTING ADDRESS
3065,,96C9,6F,3F,,,,,,CLR,"$-01,Y",CLEAR BYTE JUST BEFORE PROGRAM
3066,,96CB,BD,AC,EF,,,,L96CB,JSR,LACEF,PUT CORRECT ADDRESSES IN FIRST 2 BYTES OF EACH LINE
3067,,96CE,BD,AD,26,,,,,JSR,LAD26,DO PART OF A NEW
3068,,96D1,7E,AD,9E,,,,,JMP,LAD9E,GO BACK TO BASIC’S MAIN LOOP
3069,,96D4,DE,19,,,,,L96D4,LDU,TXTTAB,GET START OF BASIC PROGRAM
3070,,96D6,10,9F,19,,,,,STY,TXTTAB,STORE NEW STARTING ADDR
3071,,96D9,6F,3F,,,,,,CLR,"$-01,Y",CLEAR THE BYTE JUST BEFORE PROGRAM
3072,,96DB,A6,C0,,,,,L96DB,LDA,",U+",GET BYTE FROM OLD PROGRAM
3073,,96DD,A7,A0,,,,,,STA,",Y+",MOVE TO NEW PROG LOCATION
3074,,96DF,10,9C,1B,,,,,CMPY,VARTAB,AT END OF OLD PROGRAM?
3075,,96E2,26,F7,,,,,,BNE,L96DB,NO
3076,,96E4,20,E5,,,,,,BRA,L96CB,GO RESET SOME POINTERS
3077,,,,,,,,,,,,
3078,,,,,,,,,* INITIALIZATION ROUTINE FOR EXBAS GRAPHICS VARIABLES,,,
3079,,96E6,C6,1E,,,,,L96E6,LDB,#$1E,*
3080,,96E8,D7,19,,,,,,STB,TXTTAB,* SET START OF BASIC PROG TO 1E00
3081,,96EA,86,06,,,,,,LDA,#$06,=
3082,,96EC,97,BC,,,,,L96EC,STA,GRPRAM,=CONSTANT OFFSET OF $600
3083,,96EE,97,BA,,,,,,STA,BEGGRP,START OF GRAPHICS PAGE TO $600
3084,,96F0,4F,,,,,,,CLRA,,PMODE = 0
3085,,96F1,97,B6,,,,,,STA,PMODE,SET PMODE TO 0
3086,,96F3,86,10,,,,,,LDA,#$10,16 BYTES/HOR GRAPHIC ROW
3087,,96F5,97,B9,,,,,,STA,HORBYT,SAVE IT
3088,,96F7,86,03,,,,,,LDA,#$03,SET FOREGROUND COLOR TO 3
3089,,96F9,97,B2,,,,,,STA,FORCOL,SET FOREGROUND COLOR TO 3
3090,,96FB,86,0C,,,,,,LDA,#$0C,*
3091,,96FD,97,B7,,,,,,STA,ENDGRP,* SET END OF GRAPHICS PAGE TO $C00
3092,,96FF,9E,19,,,,,,LDX,TXTTAB,GET START OF PROGRAM
3093,,9701,6F,1F,,,,,,CLR,"$-01,X",CLEAR ONE BYTE JUST BEFORE PROGRAM
3094,,9703,7E,AD,19,,,,,JMP,LAD19,GO DO A ‘NEW’
3095,,,,,,,,,,,,
3096,,,,,,,,,* TABLE OF HOW MANY BYTES/GRAPHIC ROW AND HOW MUCH RAM,,,
3097,,,,,,,,,"* FOR ONE HI RES SCREEN FOR THE PMODES. ROWS FIRST,",,,
3098,,,,,,,,,* BYTES (IN 256 BYTE BLOCKS) SECOND.,,,
3099,,9706,10,06,,,,,L9706,FCB,"$10,$06",PMODE 0
3100,,9708,20,0C,,,,,L9708,FCB,"$20,$0C",PMODE 1
3101,,970A,10,0C,,,,,L970A,FCB,"$10,$0C",PMODE 2
3102,,970C,20,18,,,,,L970C,FCB,"$20,$18",PMODE 3
3103,,970E,20,18,,,,,L970E,FCB,"$20,$18",PMODE 4
3104,,,,,,,,,,,,
3105,,,,,,,,,* CALC ABS(VEREND - VERBEG),,,
3106,,9710,DC,C5,,,,,L9710,LDD,VEREND,GET VERTICAL ENDING ADDRESS
3107,,9712,93,BF,,,,,,SUBD,VERBEG,SUBTRACT OUT VERTICAL BEGINNING ADDRESS
3108,,9714,24,3B,,,,,L9714,BCC,L9751,RETURN IF END >= START
3109,,9716,34,01,,,,,,PSHS,CC,SAVE STATUS (WHICH COORDINATE IS GREATER)
3110,,9718,BD,9D,C3,,,,,JSR,L9DC3,NEGATE ACCD IF START COORD > END COORD
3111,,971B,35,81,,,,,,PULS,"CC,PC",RESTORE STATUS AND RETURN
3112,,,,,,,,,* CALC ABS(HOREND - HORBEG),,,
3113,,971D,DC,C3,,,,,L971D,LDD,HOREND,GET HORIZONTAL END COORD
3114,,971F,93,BD,,,,,,SUBD,HORBEG,SUB OUT HORIZONTAL START COORD
3115,,9721,20,F1,,,,,,BRA,L9714,GET ABSOLUTE VALUE
3116,,,,,,,,,,,,
3117,,,,,,,,,* PCOPY,,,
3118,,9723,8D,1A,,,,,PCOPY,BSR,L973F,*EVALUATE SOURCE PAGE NUMBER AND RETURN MSB OF
3119,,,,,,,,,*,,,*ADDRESS OF START OF PAGE IN ACCD
3120,,9725,34,06,,,,,,PSHS,"B,A",SAVE PAGE 1 OFFSET
3121,,9727,C6,A5,,,,,,LDB,#$A5,TOKEN FOR ‘TO’
3122,,9729,BD,B2,6F,,,,,JSR,LB26F,SYNTAX CHECK FOR ‘TO’
3123,,972C,8D,11,,,,,,BSR,L973F,EVALUATE PAGE NUMBER
3124,,972E,35,10,,,,,,PULS,X,SET ADDRESS OF SOURCE PAGE TO X
3125,,9730,1F,03,,,,,,TFR,"D,U",ADDRESS OF DESTINATION PAGE TO U
3126,,9732,10,8E,03,00,,,,LDY,#$300,MOVE $300 PAIRS OF BYTES (ONE GRAPHIC PAGE)
3127,,9736,EC,81,,,,,L9736,LDD,",X++",GET TWO BYTES FROM SOURCE
3128,,9738,ED,C1,,,,,,STD,",U++",PUT INTO DESTINATION PAGE
3129,,973A,31,3F,,,,,,LEAY,"$-01,Y",DECREMENT COUNTER
3130,,973C,26,F8,,,,,,BNE,L9736,NOT DONE YET
3131,,973E,39,,,,,,,RTS,,
3132,,,,,,,,,,,,
3133,,973F,BD,B7,0B,,,,L973F,JSR,EVALEXPB,EVALUATE EXPRESSION
3134,,9742,5D,,,,,,,TSTB,,PAGE ZERO?
3135,,9743,27,0D,,,,,,BEQ,L9752,YES - ‘ILLEGAL FUNCTION CALL’
3136,,,,,,,,,,,,
3137,,,,,,,,,* THIS IS A FLAKEY ERROR CHECK - IT WILL LET YOU PCOPY OVER,,,
3138,,,,,,,,,* THE TOP OF THE BASIC PROGRAM IN SOME INSTANCES.,,,
3139,,9745,D1,19,,,,,,CMPB,TXTTAB,IS PAGE NUMBER > MSB OF START ADDR OF BASIC PROG?
3140,,9747,22,09,,,,,,BHI,L9752, ‘FC’ ERROR IF SO - BAD ERROR CHECK
3141,,9749,5A,,,,,,,DECB,,"*BUMP PAGE NUMBER DOWN 1, BASIC STARTS AT 1, THIS"
3142,,,,,,,,,*,,,*ROUTINE STARTS AT ZERO
3143,,974A,86,06,,,,,,LDA,#$06,6*256 (1.5K) PER GRAPHIC PAGE
3144,,974C,3D,,,,,,,MUL,,GET OFFSET OF THIS PAGE NUMBER
3145,,974D,DB,BC,,,,,,ADDB,GRPRAM,*GET START OF GRAPHIC RAM- ACCB NOW CONTAINS
3146,,,,,,,,,*,,,*MSB OF ADDRESS OF THIS PAGE
3147,,974F,1E,89,,,,,,EXG,"A,B",NON ACCD HAS ADDRESS OF PAGE START
3148,,9751,39,,,,,,L9751,RTS,,
3149,,9752,7E,B4,4A,,,,L9752,JMP,LB44A,‘ILLEGAL FUNCTION CALL’
3150,,,,,,,,,,,,
3151,,,,,,,,,* GET,,,
3152,,9755,5F,,,,,,GET,CLRB,,‘GET’ FLAG
3153,,9756,20,02,,,,,,BRA,L975A,THIS SHOULD BE FCB SKP2 - IT WOULD SAVE A BYTE
3154,,,,,,,,,,,,
3155,,,,,,,,,* PUT,,,
3156,,9758,C6,01,,,,,PUT,LDB,#$01,‘PUT’ FLAG
3157,,975A,D7,D8,,,,,L975A,STB,VD8,SAVE GET/PUT FLAG
3158,,975C,BD,01,A0,,,,,JSR,RVEC22,HOOK INTO RAM
3159,,975F,81,40,,,,,,CMPA,#'@',CHECK FOR @ SIGN
3160,,9761,26,02,,,,,,BNE,L9765,NO @ SIGN
3161,,9763,9D,9F,,,,,,JSR,GETNCH,GO GET NEXT INPUT CHARACTER
3162,,9765,BD,93,8F,,,,L9765,JSR,L938F,GO EVALUATE START AND END POINTS - STORE START AT
3163,,,,,,,,,,,,"(HORBEG,VERSEG), END AT (HOREND,VEREND)"
3164,,9768,BD,B2,6D,,,,,JSR,SYNCOMMA,SYNTAX CHECK FOR COMMA
3165,,976B,BD,98,CC,,,,,JSR,L98CC,GET POINTER TO ARRAY DESCRIPTOR
3166,,976E,1F,10,,,,,,TFR,"X,D",SAVE DESCRIPTOR + 2 IN ACCD
3167,,9770,EE,84,,,,,,LDU,",X",SAVE OFFSET TO NEXT ARRAY IN U
3168,,9772,33,5E,,,,,,LEAU,"$-02,U",POINT U TO START OF DESCRIPTOR
3169,,9774,33,CB,,,,,,LEAU,"D,U",POINT U TO END OF ARRAY
3170,,9776,DF,D1,,,,,,STU,VD1,SAVE END OF DATA (END OF ARRAY)
3171,,9778,30,02,,,,,,LEAX,"$02,X",POINT X TO NUMBER OF DIMENSIONS AND
3172,,977A,E6,84,,,,,,LDB,",X",GET NUMBER DIMENSIONS IN ACCB
3173,,977C,58,,,,,,,ASLB,,TIMES 2 - 2 BYTES/DIMENSION
3174,,977D,3A,,,,,,,ABX,,POINT X TO START OF ARRAY DATA
3175,,977E,9F,CF,,,,,,STX,VCF,SAVE START OF DATA (START OF ARRAY DATA)
3176,,9780,96,06,,,,,,LDA,VALTYP,CHECK VARIABLE TYPE
3177,,9782,26,CE,,,,,,BNE,L9752,‘FC’ ERROR IF STRING VARIABLE
3178,,9784,0F,D4,,,,,,CLR,VD4,GET/PUT GRAPHIC/ACTION FLAG
3179,,9786,9D,A5,,,,,,JSR,GETCCH,GET CURRENT INPUT CHAR
3180,,9788,27,2D,,,,,,BEQ,L97B7,BRANCH IF END OF LINE
3181,,978A,03,D4,,,,,,COM,VD4,TOGGLE GET/PUT GRAPHIC/ACTION FLAG
3182,,978C,BD,B2,6D,,,,,JSR,SYNCOMMA,SYNTAX CHECK FOR COMMA
3183,,978F,0D,D8,,,,,,TST,VD8,CHECK GET/PUT FLAG
3184,,9791,26,07,,,,,,BNE,L979A,BRANCH IF PUT
3185,,9793,C6,47,,,,,,LDB,#'G',CHECK FOR FULL GRAPHIC OPTION
3186,,9795,BD,B2,6F,,,,,JSR,LB26F,DO A SYNTAX CHECK FOR A ‘G’
3187,,9798,20,30,,,,,,BRA,L97CA,SKIP AROUND THE ‘NO G’ OPTION CODE
3188,,979A,C6,05,,,,,L979A,LDB,#$05,FIVE LEGAL TOKENS AT END OF PUT
3189,,979C,8E,98,39,,,,,LDX,#L9839,POINT X TO LOOK UP TABLE
3190,,979F,EE,81,,,,,L979F,LDU,",X++",GET ‘CLEAR BIT’ ACTION ROUTINE ADDRESS
3191,,97A1,10,AE,81,,,,,LDY,",X++",GET “SET BIT’ ACTION ROUTINE ADDRESS
3192,,97A4,A1,80,,,,,,CMPA,",X+",CHECK FOR ONE OF THE FIVE LEGAL TOKENS
3193,,97A6,27,06,,,,,,BEQ,L97AE,FOUND ONE
3194,,97A8,5A,,,,,,,DECB,,CHECKED ALL FIVE?
3195,,97A9,26,F4,,,,,,BNE,L979F,NO - KEEP GOING
3196,,97AB,7E,B2,77,,,,,JMP,LB277,‘SYNTAX’ ERROR IF TOKEN NOT FOUND
3197,,97AE,10,9F,D5,,,,L97AE,STY,VD5,ARRAY ‘SET BIT’ ACTION ROUTINE ADDRESS
3198,,97B1,DF,D9,,,,,,STU,VD9,ARRAY ‘CLEAR BIT’ ACTION ROUTINE ADDRESS
3199,,97B3,9D,9F,,,,,,JSR,GETNCH,GET INPUT CHAR FROM BASIC
3200,,97B5,20,13,,,,,,BRA,L97CA,SKIP AROUND THE ‘NO G’ OPTION CODE
3201,,,,,,,,,,,,
3202,,,,,,,,,* NO ‘G’ OPTION OR ACTION SPECIFIED BY BASIC INPUT LINE,,,
3203,,97B7,C6,F8,,,,,L97B7,LDB,#$F8,BOTTOM 3 BITS MASK (8 PIXELS/BYTE)
3204,,97B9,96,B6,,,,,,LDA,PMODE,GET CURRENT PMODE
3205,,97BB,46,,,,,,,RORA,,BIT 0 TO CARRY
3206,,97BC,24,02,,,,,,BCC,L97C0,"BRANCH IF PMODE 0,2,4 (2 COLOR)"
3207,,97BE,C6,FC,,,,,,LDB,#$FC,BOTTOM 2 BITS MASK (4 COLOR MODE - 4 PIXELS/BYTE)
3208,,97C0,1F,98,,,,,L97C0,TFR,"B,A",SAVE ACCB IN ACCA
3209,,97C2,D4,BE,,,,,,ANDB,HORBEG+1,*
3210,,97C4,D7,BE,,,,,,STB,HORBEG+1,"* MASK THE PIXEL COUNTER (BITS 0,1="
3211,,97C6,94,C4,,,,,,ANDA,HOREND+1,"* 4 COLOR, BITS 0-2=2 COLOR) BITS OFF"
3212,,97C8,97,C4,,,,,,STA,HOREND+1,* THE HORIZONTAL DIFFERENCE
3213,,97CA,BD,97,1D,,,,L97CA,JSR,L971D,CALC HORIZ DIFFERENCE ABS(HOREND-HORBEG)
3214,,97CD,24,04,,,,,,BCC,L97D3,BRANCH IF END > START
3215,,97CF,9E,C3,,,,,,LDX,HOREND,* MAKE START = END IF
3216,,97D1,9F,BD,,,,,,STX,HORBEG,* START > END
3217,,97D3,DD,C3,,,,,L97D3,STD,HOREND,SAVE HORIZ DIFFERENCE
3218,,97D5,BD,97,10,,,,,JSR,L9710,CALC VERT DIFFERENCE ABS (VEREND-VERBEG)
3219,,97D8,24,04,,,,,,BCC,L97DE,BRANCH IF END > START
3220,,97DA,9E,C5,,,,,,LDX,VEREND,* MAKE START = END IF
3221,,97DC,9F,BF,,,,,,STX,VERBEG,* START > END
3222,,97DE,DD,C5,,,,,L97DE,STD,VEREND,SAVE VERT DIFFERENCE
3223,,97E0,96,B6,,,,,,LDA,PMODE,* GET PMODE BIT 0
3224,,97E2,46,,,,,,,RORA,,* TO THE CARRY FLAG
3225,,97E3,DC,C3,,,,,,LDD,HOREND,GET HORIZ DIFFERENCE
3226,,97E5,24,04,,,,,,BCC,L97EB,"BRANCH IF PMODE = 0,2,4(2 COLOR)"
3227,,97E7,D3,C3,,,,,,ADDD,HOREND,* DOUBLE HORIZ DIFF - 2X AS MANY BYTES FOR
3228,,97E9,DD,C3,,,,,,STD,HOREND,"* NUMBER OF PIXELS IN PMODES 1,3"
3229,,97EB,BD,94,20,,,,L97EB,JSR,L9420,NORMALIZE DIFFERENCES
3230,,97EE,DC,C3,,,,,,LDD,HOREND,GET HORIZ DIFFERENCE
3231,,97F0,9E,C5,,,,,,LDX,VEREND,*
3232,,97F2,30,01,,,,,,LEAX,"$01,X",*
3233,,97F4,9F,C5,,,,,,STX,VEREND,* ADD 1 TO VERT DIFFERENCE
3234,,97F6,0D,D4,,,,,,TST,VD4,= CHECK FOR ‘G’ OPTION OR GET ACTION
3235,,97F8,26,58,,,,,,BNE,L9852,= AND BRANCH IF GIVEN
3236,,97FA,44,,,,,,,LSRA,,*
3237,,97FB,56,,,,,,,RORB,,*
3238,,97FC,44,,,,,,,LSRA,,*
3239,,97FD,56,,,,,,,RORB,,*
3240,,97FE,44,,,,,,,LSRA,,*
3241,,97FF,56,,,,,,,RORB,,* DIVIDE HORIZONTAL DIFFERENCE BY 8
3242,,9800,C3,00,01,,,,,ADDD,#1,ADD ONE TO QUOTIENT
3243,,9803,DD,C3,,,,,,STD,HOREND,SAVE NEW HOR DIFFERENCE
3244,,9805,BD,92,98,,,,,JSR,L9298,"*CONVERT (HORBEG,VERSEG) INTO ABSOLUTE SCREEN"
3245,,,,,,,,,,,,*POS (X) AND PIXEL MASK (ACCA)
3246,,9808,D6,C4,,,,,L9808,LDB,HOREND+1,GET HORIZ DIFFERENCE
3247,,980A,34,10,,,,,,PSHS,X,SAVE SCREEN POSITION
3248,,980C,0D,D8,,,,,L980C,TST,VD8,CHECK THE GET/PUT FLAG
3249,,980E,27,21,,,,,,BEQ,L9831,BRANCH IF ‘GET’
3250,,9810,8D,11,,,,,,BSR,L9823,INCREMENT ARRAY DATA POINTER
3251,,9812,A6,C4,,,,,,LDA,",U",GET DATA FROM ARRAY
3252,,9814,A7,80,,,,,,STA,",X+",PUT IT ON THE SCREEN
3253,,9816,5A,,,,,,L9816,DECB,,DECREMENT HORIZ DIFFERENCE
3254,,9817,26,F3,,,,,,BNE,L980C,BRANCH IF NOT AT END OF HORIZ LINE
3255,,9819,35,10,,,,,,PULS,X,GET SCREEN POSITION BACK
3256,,981B,BD,92,E9,,,,,JSR,L92E9,MOVE ABS POSITION DOWN ONE ROW
3257,,981E,0A,C6,,,,,,DEC,VEREND+1,DECREMENT VERTICAL DIFFERENCE
3258,,9820,26,E6,,,,,,BNE,L9808,BRANCH IF NOT DONE
3259,,9822,39,,,,,,L9822,RTS,,
3260,,,,,,,,,,,,
3261,,9823,DE,CF,,,,,L9823,LDU,VCF,*
3262,,9825,33,41,,,,,,LEAU,"$01,U",*
3263,,9827,DF,CF,,,,,,STU,VCF,* ADD ONE TO CURRENT ARRAY DATA POINTER
3264,,9829,11,93,D1,,,,,CMPU,VD1,COMPARE TO END OF DATA
3265,,982C,26,F4,,,,,,BNE,L9822,RETURN IF NOT AT END
3266,,982E,7E,B4,4A,,,,L982E,JMP,LB44A,‘ILLEGAL FUNCTION CALL’
3267,,,,,,,,,,,,
3268,,9831,A6,80,,,,,L9831,LDA,",X+",GET DATA FROM SCREEN
3269,,9833,8D,EE,,,,,,BSR,L9823,INCREMENT ARRAY DATA POINTER
3270,,9835,A7,C4,,,,,,STA,",U",STORE IN ARRAY
3271,,9837,20,DD,,,,,,BRA,L9816,KEEP LOOPING TILL DONE
3272,,,,,,,,,*,,,
3273,,9839,98,94,98,9B,,,L9839,FDB,"L9894,L989B",
3274,,983D,BD,,,,,,L983D,FCB,$BD,TOKEN FOR PSET
3275,,983E,98,9B,98,94,,,L983E,FDB,"L989B,L9894",
3276,,9842,BE,,,,,,L9842,FCB,$BE,TOKEN FOR PRESET
3277,,9843,98,B1,98,9B,,,L9843,FDB,"L98B1,L989B",
3278,,9847,B1,,,,,,L9847,FCB,$B1,TOKEN FOR OR
3279,,9848,98,94,98,B1,,,L9848,FDB,"L9894,L98B1",
3280,,984C,B0,,,,,,L984C,FCB,$B0,TOKEN FOR AND
3281,,984D,98,A1,98,A1,,,L984D,FDB,"L98A1,L98A1",
3282,,9851,A8,,,,,,L9851,FCB,$A8,TOKEN FOR NOT
3283,,,,,,,,,,,,
3284,,,,,,,,,* GET/PUT WITH 'G' OPTION SPECIFIED,,,
3285,,9852,C3,00,01,,,,L9852,ADDD,#1,ADD ONE TO HORIZ DIFFERENCE
3286,,9855,DD,C3,,,,,,STD,HOREND,AND SAVE IT
3287,,9857,96,D8,,,,,,LDA,VD8,*CHECK GET/PUT FLAG AND
3288,,9859,26,09,,,,,,BNE,L9864,*BRANCH IF PUT
3289,,985B,DE,D1,,,,,,LDU,VD1,GET END OF ARRAYS
3290,,985D,A7,C2,,,,,L985D,STA,",-U",*THIS CODE WILL
3291,,985F,11,93,CF,,,,,CMPU,VCF,*ZERO OUT THE ENTIRE
3292,,9862,22,F9,,,,,,BHI,L985D,*'GET' ARRAY
3293,,9864,BD,92,98,,,,L9864,JSR,L9298,"=CONVERT (HORBEG,VERBEG) INTO ABSOLUTE SCREEN POSITION"
3294,,,,,,,,,*,,,=(X) AND PIXEL MASK (ACCA)
3295,,9867,D6,B6,,,,,,LDB,PMODE,GET CURRENT PMODE
3296,,9869,56,,,,,,,RORB,,BIT 0 TO CARRY
3297,,986A,24,02,,,,,,BCC,L986E,"BRANCH IF PMODE 0,2,4 (2 COLOR)"
3298,,986C,84,AA,,,,,,ANDA,#$AA,USE $AA AS THE PIXEL MASK IN 4 COLOR MODE
3299,,986E,C6,01,,,,,L986E,LDB,#$01,INITIALIZE SHIFT CTR
3300,,9870,10,9E,CF,,,,,LDY,VCF,POINT Y TO ARRAY DATA
3301,,9873,34,12,,,,,L9873,PSHS,"X,A",SAVE PIXEL MASK (ACCA) AND ABS SCRN POS (X) ON STACK
3302,,9875,DE,C3,,,,,,LDU,HOREND,GET THE HORIZONTAL DIFFERENCE
3303,,9877,34,42,,,,,L9877,PSHS,"U,A",SAVE PIXEL MASK AND HORIZ DIFF
3304,,9879,54,,,,,,,LSRB,,SHIFT BIT CTR RIGHT
3305,,987A,24,08,,,,,,BCC,L9884,BRANCH IF ALL 8 SHIFTS NOT DONE
3306,,987C,56,,,,,,,RORB,,SHIFT CARRY BACK INTO ACCB
3307,,987D,31,21,,,,,,LEAY,"$01,Y",INCREMENT ARRAY DATA POINTER
3308,,987F,10,9C,D1,,,,,CMPY,VD1,COMPARE TO END OF ARRAY
3309,,9882,27,AA,,,,,,BEQ,L982E,‘FC’ ERROR IF AT END
3310,,9884,0D,D8,,,,,L9884,TST,VD8,CHECK THE GET/PUT FLAG AND
3311,,9886,27,1F,,,,,,BEQ,L98A7,BRANCH IF GET
3312,,9888,E5,A4,,,,,,BITB,",Y",TEST A BIT IN ARRAY DATA
3313,,988A,27,04,,,,,,BEQ,L9890,BRANCH IF ZERO
3314,,988C,6E,9F,00,D5,,,,JMP,[VD5],JUMP TO ACTION ROUTINE FOR ARRAY BIT SET
3315,,9890,6E,9F,00,D9,,,L9890,JMP,[VD9],JUMP TO ACTION ROUTINE FOR ARRAY BIT CLEAR
3316,,9894,43,,,,,,L9894,COMA,,*MASK SOURCE DATA
3317,,9895,A4,84,,,,,,ANDA,",X",*OFF OF SCREEN DATA
3318,,9897,A7,84,,,,,,STA,",X",SAVE TO SCREEN
3319,,9899,20,16,,,,,,BRA,L98B1,
3320,,989B,AA,84,,,,,L989B,ORA,",X",‘OR’ SOURCE DATA WITH SCREEN
3321,,989D,A7,84,,,,,,STA,",X",SAVE TO SCREEN
3322,,989F,20,10,,,,,,BRA,L98B1,
3323,,98A1,A8,84,,,,,L98A1,EORA,",X",INVERT THE PIXEL
3324,,98A3,A7,84,,,,,,STA,",X",SAVE TO SCREEN
