3656,,9ACA,5D,,,,,,,TSTB,,* CHECK FOR LEGAL EXPRESSION AND
3657,,9ACB,26,03,,,,,,BNE,L9AD0,* BRANCH IF PAUSE VALUE <> 0
3658,,9ACD,7E,B4,4A,,,,L9ACD,JMP,LB44A,‘FC’ ERROR IF PAUSE <> 0
3659,,9AD0,96,E5,,,,,L9AD0,LDA,DOTVAL,*SAVE CURRENT VALUE OF VOLUME AND NOTE
3660,,9AD2,9E,DF,,,,,,LDX,VOLHI,*TIMER SCALE
3661,,9AD4,34,12,,,,,,PSHS,"X,A",*
3662,,9AD6,86,7E,,,,,,LDA,#$7E,MID VALUE OF DA CONVERTER
3663,,9AD8,97,DF,,,,,,STA,VOLHI,*SET VOLUME = 0
3664,,9ADA,97,E0,,,,,,STA,VOLLOW,*
3665,,9ADC,0F,E5,,,,,,CLR,DOTVAL,RESET NOTE TIMER SCALE FACTOR
3666,,9ADE,8D,07,,,,,,BSR,L9AE7,GO ‘PLAY’ A NOTE OF 0 VOLUME
3667,,9AE0,35,12,,,,,,PULS,"A,X",*
3668,,9AE2,97,E5,,,,,,STA,DOTVAL,*RESTORE VALUE OF VOLUME
3669,,9AE4,9F,DF,,,,,,STX,VOLHI,*AND NOTE TIMER SCALE
3670,,9AE6,39,,,,,,,RTS,,
3671,,9AE7,6F,E2,,,,,L9AE7,CLR,",-S",PUSH NOTE NUMBER 0 ONTO STACK
3672,,9AE9,20,40,,,,,,BRA,L9B2B,GO PLAY IT
3673,,,,,,,,,* NOTE,,,
3674,,9AEB,81,4E,,,,,L9AEB,CMPA,#'N',LETTER N BEFORE THE NUMBER OF A NOTE?
3675,,9AED,26,03,,,,,,BNE,L9AF2,NO - IT’S OPTIONAL
3676,,9AEF,BD,9B,98,,,,,JSR,L9B98,GET NEXT COMMAND CHARACTER
3677,,9AF2,81,41,,,,,L9AF2,CMPA,#'A',CHECK FOR NOTE A
3678,,9AF4,25,04,,,,,,BLO,L9AFA,BELOW
3679,,9AF6,81,47,,,,,,CMPA,#'G',CHECK FOR NOTE B
3680,,9AF8,23,05,,,,,,BLS,L9AFF,FOUND NOTE A-G
3681,,9AFA,BD,9B,BE,,,,L9AFA,JSR,L9BBE,EVALUATE DECIMAL NUMERIC EXPRESSION IN COMMAND STRING
3682,,9AFD,20,23,,,,,,BRA,L9B22,PROCESS NOTE VALUE
3683,,,,,,,,,* PROCESS A NOTE HERE,,,
3684,,9AFF,80,41,,,,,L9AFF,SUBA,#'A',MASK OFF ASCII
3685,,9B01,8E,9C,5B,,,,,LDX,#L9C5B,LOAD X WITH NOTE JUMP TABLE
3686,,9B04,E6,86,,,,,,LDB,"A,X",GET NOTE
3687,,9B06,0D,D8,,,,,,TST,VD8,ANY COMMAND CHARACTERS LEFT?
3688,,9B08,27,18,,,,,,BEQ,L9B22,NO
3689,,9B0A,BD,9B,98,,,,,JSR,L9B98,GET COMMAND CHARACTER
3690,,9B0D,81,23,,,,,,CMPA,#'#',‘SHARP’ NOTE?
3691,,9B0F,27,04,,,,,,BEQ,L9B15,YES
3692,,9B11,81,2B,,,,,,CMPA,#'+',‘SHARP’ NOTE?
3693,,9B13,26,03,,,,,,BNE,L9B18,NO
3694,,9B15,5C,,,,,,L9B15,INCB,,ADD 1 TO NOTE NUMBER (SHARP)
3695,,9B16,20,0A,,,,,,BRA,L9B22,PROCESS NOTE
3696,,9B18,81,2D,,,,,L9B18,CMPA,#'-',‘FLAT’ NOTE?
3697,,9B1A,26,03,,,,,,BNE,L9B1F,NO
3698,,9B1C,5A,,,,,,,DECB,,SUBTR 1 FROM NOTE NUMBER (FLAT)
3699,,9B1D,20,03,,,,,,BRA,L9B22,PROCESS NOTE
3700,,9B1F,BD,9B,E2,,,,L9B1F,JSR,L9BE2,*MOVE COMMAND STRING PTR BACK ONE AND ADD ONE
3701,,,,,,,,,*,,,*TO COMMAND LENGTH CTR
3702,,9B22,5A,,,,,,L9B22,DECB,,"=ADJUST NOTE NUMBER, BASIC USES NOTE NUMBERS 1-12, INTERNALLY"
3703,,,,,,,,,*,,,=COMPUTER USES 0-11
3704,,9B23,C1,0B,,,,,,CMPB,#12-1,MAXIMUM NOTE VALUE
3705,,9B25,22,A6,,,,,,BHI,L9ACD,‘FC’ ERROR IF > 11
3706,,9B27,34,04,,,,,,PSHS,B,SAVE NOTE VALUE
3707,,9B29,D6,E1,,,,,,LDB,NOTELN,GET NOTE LENGTH
3708,,9B2B,96,E2,,,,,L9B2B,LDA,TEMPO,GET TEMPO
3709,,9B2D,3D,,,,,,,MUL,,CALCULATE NOTE DURATION
3710,,9B2E,DD,D5,,,,,,STD,VD5,SAVE NOTE DURATION
3711,,,,,,,,,* THE IRQ INTERRUPT IS USED TO PROVIDE A MASTER TIMING REFERENCE FOR,,,
3712,,,,,,,,,"* THE ‘PLAY’ COMMAND.  WHEN A NOTE IS DONE, THE IRQ SERVICING",,,
3713,,,,,,,,,* ROUTINE WILL RETURN CONTROL TO THE MAIN ‘PLAY’ COMMAND INTERPRETATION LOOP,,,
3714,,9B30,33,61,,,,,,LEAU,"$01,S",*LOAD U W/CURRENT VALUE OF (STACK POINTER+1) SO THAT THE STACK
3715,,,,,,,,,*,,,*POINTER WILL BE PROPERLY RESET WHEN IRQ VECTORS
3716,,,,,,,,,*,,,*YOU OUT OF THE ‘PLAY’ TIMING ROUTINES BELOW
3717,,9B32,96,DE,,,,,,LDA,OCTAVE,GET CURRENT OCTAVE
3718,,9B34,81,01,,,,,,CMPA,#$01,*
3719,,9B36,22,2C,,,,,,BHI,L9B64,* BRANCH IF OCTAVE > 1
3720,,,,,,,,,* OCTAVES 1 AND 2 USE A TWO BYTE DELAY TO SET THE PROPER FREQUENCY,,,
3721,,9B38,8E,9C,62,,,,,LDX,#L9C62,POINT TO DELAY TABLE
3722,,9B3B,C6,18,,,,,,LDB,#2*12,24 BYTES DATA/OCTAVE
3723,,9B3D,3D,,,,,,,MUL,,CALC OCTAVE TABLE OFFSET
3724,,9B3E,3A,,,,,,,ABX,,POINT TO CORRECT OCTAVE TABLE
3725,,9B3F,35,04,,,,,,PULS,B,GET NOTE VALUE BACK
3726,,9B41,58,,,,,,,ASLB,,X 2 - 2 BYTES/NOTE
3727,,9B42,3A,,,,,,,ABX,,POINT TO CORRECT NOTE
3728,,9B43,31,84,,,,,,LEAY,",X","GET POINTER TO Y REG (TFR X,Y)"
3729,,9B45,8D,45,,,,,,BSR,L9B8C,CALCULATE NOTE TIMER VALUE
3730,,9B47,DD,E3,,,,,,STD,PLYTMR,SAVE IT
3731,,,,,,,,,* MAIN SOUND GENERATION LOOP - ONLY THE IRQ SERVICE WILL GET YOU OUT,,,
3732,,,,,,,,,* OF THIS LOOP (OCTAVES 1 AND 2),,,
3733,,9B49,8D,0C,,,,,L9B49,BSR,L9B57,MID VALUE TO DA AND WAIT
3734,,9B4B,96,DF,,,,,,LDA,VOLHI,GET HIGH VALUE
3735,,9B4D,8D,0B,,,,,,BSR,L9B5A,STORE TO DA AND WAIT
3736,,9B4F,8D,06,,,,,,BSR,L9B57,MID VALUE TO DA AND WAIT
3737,,9B51,96,E0,,,,,,LDA,VOLLOW,GET LOW VALUE
3738,,9B53,8D,05,,,,,,BSR,L9B5A,STORE
3739,,9B55,20,F2,,,,,,BRA,L9B49,KEEP LOOPING
3740,,9B57,86,7E,,,,,L9B57,LDA,#$7E,DA MID VALUE AND RS 232 MARKING
3741,,9B59,12,,,,,,,NOP,,DELAY SOME - FINE TUNE PLAY FREQUENCY
3742,,9B5A,B7,FF,20,,,,L9B5A,STA,PIA1,STORE TO DA CONVERTER
3743,,9B5D,AE,A4,,,,,,LDX,",Y",GET DELAY FROM OCTAVE TABLE
3744,,9B5F,30,1F,,,,,L9B5F,LEAX,"$-01,X",*
3745,,9B61,26,FC,,,,,,BNE,L9B5F,*COUNT X TO ZERO - PROGRAMMABLE DELAY
3746,,9B63,39,,,,,,,RTS,,
3747,,,,,,,,,"* OCTAVES 3,4 AND 5 USE A ONE BYTE DELAY TO SET THE PROPER FREQUENCY",,,
3748,,9B64,8E,9C,7A,,,,L9B64,LDX,#L9C92-2*12,POINT TO DELAY TABLE
3749,,9B67,C6,0C,,,,,,LDB,#12,12 BYTES DATA PER OCTAVE
3750,,9B69,3D,,,,,,,MUL,,CAIC OCTAVE TABLE OFFSET
3751,,9B6A,3A,,,,,,,ABX,,POINT TO CORRECT OCTAVE TABLE
3752,,9B6B,35,04,,,,,,PULS,B,GET NOTE VALUE BACK
3753,,9B6D,3A,,,,,,,ABX,,POINT TO CORRECT NOTE
3754,,9B6E,8D,1C,,,,,,BSR,L9B8C,CALCULATE NOTE TIMER VALUE
3755,,9B70,DD,E3,,,,,,STD,PLYTMR,SAVE IT
3756,,9B72,8D,0C,,,,,L9B72,BSR,L9B80,MID VALUE TO DA AND WAIT
3757,,9B74,96,DF,,,,,,LDA,VOLHI,GET HIGH VALUE
3758,,9B76,8D,0B,,,,,,BSR,L9B83,STORE TO DA AND WAIT
3759,,9B78,8D,06,,,,,,BSR,L9B80,MID VALUE TO DA AND WAIT
3760,,9B7A,96,E0,,,,,,LDA,VOLLOW,GET LOW VALUE
3761,,9B7C,8D,05,,,,,,BSR,L9B83,STORE TO DA AND WAIT
3762,,9B7E,20,F2,,,,,,BRA,L9B72,KEEP GOING
3763,,,,,,,,,* PUT MID VALUE TO DA CONVERTER AND WAIT A WHILE,,,
3764,,9B80,86,7E,,,,,L9B80,LDA,#$7E,DA CONVERTER MID VALUE AND KEEP RS 232 OUTPUT MARKING
3765,,9B82,12,,,,,,,NOP,,DELAY SOME - FINE TUNE PLAY FREQUENCY
3766,,9B83,B7,FF,20,,,,L9B83,STA,PIA1,STORE IN DA CONVERTER
3767,,9B86,A6,84,,,,,,LDA,",X",GET DELAY VALUE FROM OCTAVE TABLE
3768,,9B88,4A,,,,,,L9B88,DECA,,COUNT ACCA TO ZERO - TIME DELAY
3769,,9B89,26,FD,,,,,,BNE,L9B88,COUNT ACCA TO ZERO - TIME DELAY
3770,,9B8B,39,,,,,,,RTS,,
3771,,,,,,,,,* CALCULATE NOTE TIMER VALUE - RETURN WITH VALUE IN ACCD -,,,
3772,,,,,,,,,"* THE LARGER ACCD IS, THE LONGER THE NOTE WILL PLAY",,,
3773,,9B8C,C6,FF,,,,,L9B8C,LDB,#$FF,NOTE TIMER BASE VALUE
3774,,9B8E,96,E5,,,,,,LDA,DOTVAL,GET NOTE TIMER SCALE FACTOR
3775,,9B90,27,05,,,,,,BEQ,L9B97,USE DEFAULT VALUE IF 0
3776,,9B92,8B,02,,,,,,ADDA,#$02,ADD IN CONSTANT TIMER SCALE FACTOR
3777,,9B94,3D,,,,,,,MUL,,MULTIPLY SCALE FACTOR BY BASE VALUE
3778,,9B95,44,,,,,,,LSRA,,*DIVIDE ACCD BY TWO - EACH INCREMENT OF DOTVAL
3779,,9B96,56,,,,,,,RORB,,*WILL INCREASE NOTE TIMER BY 128
3780,,9B97,39,,,,,,L9B97,RTS,,
3781,,,,,,,,,,,,
3782,,,,,,,,,* GET NEXT COMMAND - RETURN VALUE IN ACCA,,,
3783,,9B98,34,10,,,,,L9B98,PSHS,X,SAVE X REGISTER
3784,,9B9A,0D,D8,,,,,L9B9A,TST,VD8,CHECK COMMAND COUNTER
3785,,9B9C,27,4D,,,,,,BEQ,L9BEB,‘FC’ ERROR IF NO COMMAND DATA LEFT
3786,,9B9E,9E,D9,,,,,,LDX,VD9,GET COMMAND ADDR
3787,,9BA0,A6,80,,,,,,LDA,",X+",GET COMMAND
3788,,9BA2,9F,D9,,,,,,STX,VD9,SAVE NEW ADDRESS
3789,,9BA4,0A,D8,,,,,,DEC,VD8,DECREMENT COMMAND CTR
3790,,9BA6,81,20,,,,,,CMPA,#SPACE,CHECK FOR BLANK
3791,,9BA8,27,F0,,,,,,BEQ,L9B9A,IGNORE BLANKS
3792,,9BAA,35,90,,,,,,PULS,"X,PC",RESTORE X RESISTER AND RETURN
3793,,,,,,,,,,,,
3794,,,,,,,,,"* EVALUATE THE >,<,+,-,= OPERATORS - ENTER WITH THE VALUE TO",,,
3795,,,,,,,,,"* BE OPERATED ON IN ACCB, RETURN NEW VALUE IN SAME",,,
3796,,9BAC,8D,EA,,,,,L9BAC,BSR,L9B98,GET A COMMAND CHARACTER
3797,,9BAE,81,2B,,,,,,CMPA,#'+',ADD ONE?
3798,,9BB0,27,3C,,,,,,BEQ,L9BEE,YES
3799,,9BB2,81,2D,,,,,,CMPA,#'-',SUBTRACT ONE?
3800,,9BB4,27,3C,,,,,,BEQ,L9BF2,YES
3801,,9BB6,81,3E,,,,,,CMPA,#'>',MULTIPLY BY TWO?
3802,,9BB8,27,42,,,,,,BEQ,L9BFC,YES
3803,,9BBA,81,3C,,,,,,CMPA,#'<',DIVIDE BY TWO?
3804,,9BBC,27,39,,,,,,BEQ,L9BF7,YES
3805,,9BBE,81,3D,,,,,L9BBE,CMPA,#'=',*CHECK FOR VARIABLE EQUATE - BRANCH IF SO; ACCB WILL BE
3806,,9BC0,27,3F,,,,,,BEQ,L9C01,*SET TO THE VALUE OF THE BASIC VARIABLE IN THE COMMAND
3807,,,,,,,,,*,,,"*STRING WHICH MUST BE NUMERIC, LESS THAN 256"
3808,,,,,,,,,*,,,*AND THE VARIABLE MUST BE FOLLOWED BY A SEMICOLON.
3809,,9BC2,BD,90,AA,,,,,JSR,L90AA,CLEAR CARRY IF NUMERIC
3810,,9BC5,25,24,,,,,,BLO,L9BEB,‘FC’ ERROR IF NON NUMERIC
3811,,9BC7,5F,,,,,,,CLRB,,UNITS DIGIT = 0
3812,,,,,,,,,* STRIP A DECIMAL ASCII VALUE OFF OF THE COMMAND STRING,,,
3813,,,,,,,,,* AND RETURN BINARY VALUE IN ACCB,,,
3814,,9BC8,80,30,,,,,L9BC8,SUBA,#'0',MASK OFF ASCII
3815,,9BCA,97,D7,,,,,,STA,VD7,SAVE VALUE TEMPORARILY
3816,,9BCC,86,0A,,,,,,LDA,#10,BASE 10
3817,,9BCE,3D,,,,,,,MUL,,MULT BY DIGIT
3818,,9BCF,4D,,,,,,,TSTA,,*
3819,,9BD0,26,19,,,,,,BNE,L9BEB,*‘FC’ ERROR IF RESULT > 255
3820,,9BD2,DB,D7,,,,,,ADDB,VD7,GET TEMPORARY VALUE
3821,,9BD4,25,15,,,,,,BLO,L9BEB,‘FC’ ERROR IF RESULT > 255
3822,,9BD6,0D,D8,,,,,,TST,VD8,*
3823,,9BD8,27,17,,,,,,BEQ,L9BF1,* RETURN IF NO COMMANDS LEFT
3824,>,9BDA,BD,9B,98,,,,,JSR,L9B98,GET ANOTHER COMMAND
3825,,9BDD,BD,90,AA,,,,,JSR,L90AA,CLEAR CARRY IF NUMERIC
3826,,9BE0,24,E6,,,,,,BCC,L9BC8,BRANCH IF MORE NUMERIC DATA
3827,,9BE2,0C,D8,,,,,L9BE2,INC,VD8,*ADD ONE TO COMMAND COUNTER AND
3828,,9BE4,9E,D9,,,,,,LDX,VD9,*MOVE COMMAND STRING BACK ONE
3829,,9BE6,30,1F,,,,,,LEAX,"$-01,X",*
3830,,9BE8,9F,D9,,,,,,STX,VD9,*
3831,,9BEA,39,,,,,,,RTS,,
3832,,9BEB,7E,B4,4A,,,,L9BEB,JMP,LB44A,‘FC’ ERROR
3833,,9BEE,5C,,,,,,L9BEE,INCB,,ADD ONE TO PARAMETER
3834,,9BEF,27,FA,,,,,,BEQ,L9BEB,‘FC’ ERROR IF ADDING 1 TO 255
3835,,9BF1,39,,,,,,L9BF1,RTS,,
3836,,9BF2,5D,,,,,,L9BF2,TSTB,,*
3837,,9BF3,27,F6,,,,,,BEQ,L9BEB,*‘FC’ ERROR IF TRYING TO DECREMENT 0
3838,,9BF5,5A,,,,,,,DECB,,SUBTRACT ONE FROM PARAMETER
3839,,9BF6,39,,,,,,,RTS,,
3840,,9BF7,5D,,,,,,L9BF7,TSTB,,*
3841,,9BF8,27,F1,,,,,,BEQ,L9BEB,*‘FC’ ERROR IF DIVIDING BY ZERO
3842,,9BFA,54,,,,,,,LSRB,,DIVIDE BY TWO
3843,,9BFB,39,,,,,,,RTS,,
3844,,9BFC,5D,,,,,,L9BFC,TSTB,,*
3845,,9BFD,2B,EC,,,,,,BMI,L9BEB,*‘FC’ ERROR IF RESULT WOULD BE > 255
3846,,9BFF,58,,,,,,,ASLB,,MULTIPLY BY TWO
3847,,9C00,39,,,,,,,RTS,,
3848,,9C01,34,60,,,,,L9C01,PSHS,"U,Y","SAVE U,Y REGISTERS"
3849,,9C03,8D,16,,,,,,BSR,L9C1B,INTERPRET COMMAND STRING AS IF IT WERE A BASIC VARIABLE
3850,,9C05,BD,B7,0E,,,,,JSR,LB70E,CONVERT FPA0 TO AN INTEGER VALUE IN ACCB
3851,,9C08,35,E0,,,,,,PULS,"Y,U,PC","RESTORE U,Y REGISTERS AND RETURN"
3852,>,9C0A,BD,9C,1B,,,,L9C0A,JSR,L9C1B,EVALUATE AN EXPRESSION IN THE COMMAND STRING
3853,,9C0D,C6,02,,,,,,LDB,#2,=
3854,,9C0F,BD,AC,33,,,,,JSR,LAC33,=ROOM FOR 4 BYTES ON STACK?
3855,,9C12,D6,D8,,,,,,LDB,VD8,* GET THE CURRENT COMMAND LENGTH AND POINTER AND
3856,,9C14,9E,D9,,,,,,LDX,VD9,* SAVE THEM ON THE STACK
3857,,9C16,34,14,,,,,,PSHS,"X,B",*
3858,,9C18,7E,9A,32,,,,,JMP,L9A32,GO INTERPRET AND PROCESS THE NEW ‘PLAY’ SUB COMMAND
3859,,,,,,,,,,,,
3860,,,,,,,,,* INTERPRET THE PRESENT COMMAND STRING AS IF IT WERE A BASIC VARIABLE,,,
3861,,9C1B,9E,D9,,,,,L9C1B,LDX,VD9,GET COMMAND POINTER
3862,,9C1D,34,10,,,,,,PSHS,X,SAVE IT
3863,,9C1F,BD,9B,98,,,,,JSR,L9B98,GET A COMMAND CHARACTER
3864,,9C22,BD,B3,A2,,,,,JSR,LB3A2,SET CARRY IF NOT ALPHA
3865,,9C25,25,C4,,,,,,BLO,L9BEB,‘FC’ ERROR IF NOT ALPHA - ILLEGAL VARIABLE NAME
3866,,9C27,BD,9B,98,,,,L9C27,JSR,L9B98,GET A COMMAND CHARACTER
3867,,9C2A,81,3B,,,,,,CMPA,#';',CHECK FOR SEMICOLON - COMMAND SEPARATOR
3868,,9C2C,26,F9,,,,,,BNE,L9C27,BRANCH UNTIL FOUND
3869,,9C2E,35,10,,,,,,PULS,X,GET SAVED COMMAND POINTER
3870,,9C30,DE,A6,,,,,,LDU,CHARAD,GET BASIC’S INPUT POINTER
3871,,9C32,34,40,,,,,,PSHS,U,SAVE IT
3872,,9C34,9F,A6,,,,,,STX,CHARAD,PUT PLAY COMMAND POINTER IN PLACE OF BASIC’S INPUT POINTER
3873,,9C36,BD,B2,84,,,,,JSR,LB284,EVALUATE AN ALPHA EXPRESSION P GET NEW STRING DESCRIPTOR
3874,,9C39,35,10,,,,,,PULS,X,* RESTORE BASIC’S INPUT POINTER
3875,,9C3B,9F,A6,,,,,,STX,CHARAD,*
3876,,9C3D,39,,,,,,,RTS,,
3877,,,,,,,,,,,,
3878,,,,,,,,,* MORE OF EXTENDED BASIC’S IRQ ROUTINE,,,
3879,,,,,,,,,,,,
3880,,9C3E,4F,,,,,,L9C3E,CLRA,,CLEAR ACCA
3881,,9C3F,1F,8B,,,,,,TFR,"A,DP",SET THE DIRECT PAGE TO ZERO
3882,,9C41,DC,E3,,,,,,LDD,PLYTMR,GET THE ‘PLAY’ TIMER
3883,,9C43,10,27,0D,74,,,,LBEQ,LA9BB,BRANCH TO COLOR BASIC’S IRQ ROUTINE IF ZERO
3884,,9C47,93,D5,,,,,,SUBD,VD5,SUBTRACT OUT ‘PLAY’ INTERVAL
3885,,9C49,DD,E3,,,,,,STD,PLYTMR,SAVE THE NEW TIMER VALUE
3886,,9C4B,22,0D,,,,,,BHI,L9C5A,BRANCH IF ‘PLAY’ COMMAND NOT DONE
3887,,9C4D,0F,E3,,,,,,CLR,PLYTMR,RESET MSB OF ‘PLAY’ TIMER IF DONE
3888,,9C4F,0F,E4,,,,,,CLR,PLYTMR+1,RESET LSB OF ‘PLAY’ TIMER
3889,,9C51,35,02,,,,,,PULS,A,GET THE CONDITION CODE REG
3890,,9C53,10,EE,67,,,,,LDS,"$07,S",*LOAD THE STACK POINTER WITH THE CONTENTS OF THE U REGISTER
3891,,,,,,,,,*,,,*WHICH WAS STACKED WHEN THE INTERRUPT WAS HONORED.
3892,,9C56,84,7F,,,,,,ANDA,#$7F,CLEAR E FLAG - MAKE COMPUTER THINK THIS WAS AN FIRQ
3893,,9C58,34,02,,,,,,PSHS,A,SAVE CONDITION CODE
3894,,,,,,,,,,,,
3895,,,,,,,,,*,,,THE RTI WILL NOW NOT RETURN TO WHERE IT WAS
3896,,,,,,,,,*,,,INTERRUPTED FROM - IT WILL RETURN TO THE MAIN ‘PLAY’
3897,,,,,,,,,*,,,COMMAND INTERPRETATION LOOP.
3898,,,,,,,,,,,,
3899,,9C5A,3B,,,,,,L9C5A,RTI,,RETURN
3900,,,,,,,,,,,,
3901,,,,,,,,,* TABLE OF NUMERICAL NOTE VALUES FOR LETTER NOTES,,,
3902,,9C5B,0A,0C,01,03,05,06,L9C5B,FCB,"10,12,1,3,5,6,8","NOTES A,B,C,D,E,F,G"
3903,,9C61,08,,,,,,,,,
3904,,,,,,,,,,,,
3905,,,,,,,,,* TABLE OF DELAYS FOR OCTAVE 1,,,
3906,,9C62,01,A8,01,90,01,7A,L9C62,FDB,"$01A8,$0190,$017A",DELAYS FOR OCTAVE 1
3907,,9C68,01,64,01,50,01,3D,,FDB,"$0164,$0150,$013D",
3908,,9C6E,01,2B,01,1A,01,0A,,FDB,"$012B,$011A,$010A",
3909,,9C74,00,FB,00,ED,00,DF,,FDB,"$00FB,$00ED,$00DF",
3910,,,,,,,,,,,,
3911,,,,,,,,,* TABLE OF DELAYS FOR OCTAVE 2,,,
3912,,9C7A,00,D3,00,C7,00,BB,L9C7A,FDB,"$00D3,$00C7,$00BB",DELAYS FOR OCTAVE 2
3913,,9C80,00,B1,00,A6,00,9D,,FDB,"$00B1,$00A6,$009D",
3914,,9C86,00,94,00,8B,00,83,,FDB,"$0094,$008B,$0083",
3915,,9C8C,00,7C,00,75,00,6E,,FDB,"$007C,$0075,$006E",
3916,,,,,,,,,,,,
3917,,,,,,,,,"* TABLE OF DELAYS FOR OCTAVES 3,4,5",,,
3918,,9C92,A6,9C,93,8B,83,7B,L9C92,FCB,"$A6,$9C,$93,$8B,$83,$7B","DELAYS FOR OCTAVES 3,4,5"
3919,,9C98,74,6D,67,61,5B,56,,FCB,"$74,$6D,$67,$61,$5B,$56",
3920,,9C9E,51,4C,47,43,3F,3B,,FCB,"$51,$4C,$47,$43,$3F,$3B",
3921,,9CA4,37,34,31,2E,2B,28,,FCB,"$37,$34,$31,$2E,$2B,$28",
3922,,9CAA,26,23,21,1F,1D,1B,,FCB,"$26,$23,$21,$1F,$1D,$1B",
3923,,9CB0,19,18,16,14,13,12,,FCB,"$19,$18,$16,$14,$13,$12",
